1.4946,0.10722
0.98562,1.494
1.5801,0.63412
1.5372,0.28316
0.13595,1.5646
0.051316,1.4897
1.1311,0.75087
1.0594,0.66727
0.544,1.3115
1.2836,0.14519
0.85103,1.0582
1.2394,0.35872
0.32453,1.6247
1.4117,0.48648
0.17019,1.3344
0.92399,1.1079
1.0458,0.97988
0.95403,0.98375
1.303,0.012531
0.8025,0.72247
0.32996,1.4305
1.1421,0.29859
1.1557,0.84295
0.92531,1.4365
0.47154,1.5085
1.3025,0.58665
0.57902,1.2134
0.67261,1.2786
0.3522,1.0362
0.99694,0.56882
0.8532,0.6795
1.5245,0.0031669
0.53677,1.3452
1.0955,0.15458
1.7442,0.07458
1.3371,0.13694
0.31446,1.0755
0.80644,0.90027
0.17217,1.0861
0.18244,1.11
0.17776,1.1074
0.23984,1.1349
0.31481,1.1981
0.070164,1.0821
0.0625,1.3023
1.116,0.18105
0.20369,1.0501
0.047072,1.2892
1.1225,0.20617
0.088875,1.1203
0.14393,1.0696
0.071922,1.2283
0.087467,1.0874
0.2453,1.0754
0.17615,1.0713
0.34894,0.98866
0.17626,1.0206
0.77714,0.81608
1.1121,0.080907
1.0301,0.17645
1.2904,0.087601
0.018753,1.047
0.79233,0.66967
0.9422,0.60475
1.2391,0.29854
0.94285,0.51967
7.4199e-17,1.2118
0.12958,1.0719
0.0084014,1.0079
1.069,0.16346
0.82414,0.7318
0.28408,1.3234
1.1679,0.056329
0.21459,1.0437
1.3054,0.20848
0.094918,1.0198
0.56857,0.93354
0.93491,0.64328
0.23921,0.9882
0.014191,1.0752
1.0763,0.15831
0.045168,1.0244
0.0295,1.1527
0.087161,1.0302
1.0359,0.02608
0.62399,0.79174
0.8425,0.81419
0.025635,1.0238
1.0899,0.056876
1.0197,0.046422
1.0462,0.023461
6.6608e-17,1.0878
0.91534,0.52844
6.3277e-17,1.0334
0.16675,1.031
1.1075,1.4861e-05
1.057,0.015868
0.93173,0.56181
0.034068,1.0079
1.0334,0.066336
1.0272,0.056645
1.0629,0
0.84057,0.61743
6.5507e-17,1.0698
1.044,0.0082307
1.0072,0.078353
0.11914,1.0289
1.0514,0.010015
1.0194,0.065734
0.015814,1.1205
6.4764e-17,1.0577
6.4727e-17,1.0571
1.1083,0.021459
6.1447e-17,1.0035
1.0155,0
0.70182,0.73304
1.0148,0
6.3213e-17,1.0323
0.084341,1.0251
0.3669,0.95565
0.90285,0.46792
0.28045,0.99189
1.0345,0
1.0363,0
1.0291,0
0.12769,0.99587
0.32252,0.97029
1.0217,0.12303
6.7139e-17,1.0965
1.0755,0
