0.078648,1.3628
0.38173,1.3239
1.0134,1.1674
0.82023,1.1725
0.32074,1.2413
1.3871,0.58958
0.48763,1.3934
1.2912,0.46538
1.4834,0.69199
1.0127,0.1148
1.1142,0.97592
0.9244,0.92731
0.18727,1.4211
0.29125,1.4928
1.6833,0.035676
0.91261,0.83857
1.48,0.12707
1.4709,0.36179
0.88547,1.2016
0.65302,1.4625
0.99991,0.60478
0.040579,1.6222
1.3102,0.99724
1.1122,0.72312
0.69508,1.3316
0.75853,1.1949
1.1718,0.21209
0.51309,1.1621
1.429,0.44214
1.0281,0.54213
9.2604e-17,1.5123
0.12413,1.6684
1.0792,0.88922
1.3598,0.01042
1.3054,0.028654
1.0101,0.64405
1.3023,0.16128
1.1504,0.1093
1.4327,0.14659
1.4772,0
1.3483,0.17345
1.296,0.14652
1.1554,0.083152
1.2919,0.87398
1.4401,0.081216
0.11016,1.0809
0.16684,1.0923
0.14897,1.1307
0.11978,1.0931
1.0612,0.25799
1.5213,0.17246
1.0696,0.59671
1.0875,0.41701
1.0047,0.23757
1.1098,0.29024
0.16237,1.1979
0.81584,0.78714
0.15495,1.3591
1.1203,0.20916
1.1379,0.24465
1.0195,0.14047
0.11298,1.1374
0.10076,1.0615
1.097,0.19533
1.1384,0.10478
0.16285,1.2052
1.2087,0.1869
1.0108,0.093498
0.98251,0.27683
1.0305,0.060415
0.99834,0.26857
0.11424,1.0929
0.091151,1.1659
0.11024,1.0174
0.15728,1.1668
0.9102,0.54862
1.0081,0.03291
0.98629,0.32376
1.0451,0.21526
0.11881,1.048
1.1581,0.10236
0.15673,1.0678
0.90436,0.49906
0.12143,1.0475
0.96562,0.33173
0.059608,1.0529
0.97877,0.23322
0.1028,1.0146
0.97576,0.27045
0.062609,1.0977
0.12452,1.0262
0.71929,0.82378
0.082755,1.0246
0.92843,0.53068
1.0368,0.060059
0.055546,1.0032
1.099,0
0.93946,0.45476
1.029,0
1.0472,0.020916
0.067312,1.2499
0.91163,0.48893
0.70784,0.7244
0.09706,1.0373
0.20022,1.0225
1.0442,0.034051
0.054317,1.0389
0.12334,1.0383
0.059396,1.1783
1.0675,0
0.011617,1.0304
6.1992e-17,1.0124
0.099167,1.0087
0.16179,0.99562
1.0405,0.078866
1.0618,0.11754
1.0837,0
0.037219,1.0081
1.0179,0
0.46319,0.93215
1.0137,0.05358
0.43332,0.93414
0.39018,0.92872
0.84809,0.5689
0.41143,0.92731
0.39828,0.92476
0.42321,0.92811
1.0215,0
1.0228,0
0.36522,0.9341
