1.2472,-0.086924
1.2472,-0.086924
-0.097851,1.2058
1.2227,-0.08634
1.1042,-0.086281
0.173,0.94619
0.95763,0.15858
0.83971,0.47997
0.080939,0.95389
0.83969,0.5751
0.75378,0.58824
0.94529,0.23761
0.73368,0.62178
0.83864,0.58428
0.96366,0.064275
-0.087704,1.1737
0.49415,0.86274
0.95589,0.16941
0.26617,0.93147
0.73098,0.69454
0.42177,0.86641
0.19558,0.93347
0.073994,0.95781
0.8934,0.36218
0.020366,0.9609
-0.080616,1.1201
0.96432,0.036483
0.89309,0.4097
-0.0055745,0.97058
0.85853,0.44986
0.61117,0.74316
0.92301,0.27811
1.0559,-0.065005
0.62894,0.73165
-0.052552,1.0733
0.84656,0.47399
1.0281,-0.063052
1.0729,-0.070004
0.30505,0.92281
0.36074,0.91578
1.0964,-0.07335
0.28138,0.92759
0.68767,0.70593
0.96963,0.013781
0.67283,0.71498
0.99325,-0.043085
-0.040734,1.0231
0.93306,0.24813
-0.093423,1.2019
0.33849,0.91635
0.91743,0.30529
0.52736,0.81989
0.52638,0.83984
0.71074,0.70582
0.92383,0.26059
0.54221,0.81381
-0.022927,0.99038
0.90594,0.3351
0.89621,0.3504
0.60639,0.76093
0.56542,0.79882
0.32456,0.92239
0.65396,0.71839
0.38367,0.91317
-0.062981,1.0841
0.64025,0.72218
0.54813,0.80037
-0.04911,1.049
0.7369,0.60267
-0.013149,0.98084
0.87764,0.41971
0.40018,0.8985
0.19004,0.94001
1.0165,-0.048609
-0.043997,1.0449
0.96366,0.064275
0.98514,-0.020004
0.87128,0.4308
-0.075166,1.1186
0.59787,0.76935
0.90838,0.32269
0.58919,0.77653
0.97806,-0.0079435
0.86666,0.44149
0.5125,0.84608
0.99106,-0.028221
0.71819,0.69517
-0.028244,1.0058
0.74099,0.59224
0.97644,0.0032002
-0.033257,1.0111
-0.070738,1.0974
0.57955,0.79187
0.40467,0.87469
0.020366,0.9609
0.91351,0.31025
1.0205,-0.05127
0.89097,0.41328
0.58165,0.78555
0.41451,0.86899
