-0.056818,1.0616
1.2499,-0.1145
-0.056818,1.0616
0.97385,0.19378
0.95844,0.39558
0.085343,0.94956
0.98469,0.087084
0.17124,0.94605
0.24543,0.93465
0.17122,0.94899
0.3526,0.89889
0.98322,0.15208
1.1333,-0.06618
0.52639,0.80999
0.98995,0.021664
0.98613,0.065095
0.41773,0.8963
0.74535,0.65856
0.56735,0.80827
0.31167,0.91313
0.048621,0.96813
1.0815,-0.062361
0.82575,0.49901
0.27007,0.91557
0.48507,0.85263
0.43356,0.8822
0.082276,0.96462
0.70103,0.69444
-0.029886,1.0299
0.003155,0.97616
0.75669,0.63104
1.0553,-0.053778
0.65773,0.75788
0.83605,0.47949
1.1638,-0.091775
-0.026285,1.0048
0.61456,0.76106
0.78021,0.60392
0.4967,0.81665
0.66882,0.7439
0.90075,0.43595
0.81173,0.51272
0.80335,0.53568
0.89084,0.45859
0.85183,0.47568
0.7374,0.67971
0.46921,0.88203
0.67826,0.72787
0.97818,0.17611
-0.038122,1.0425
0.6911,0.70933
0.25924,0.91941
0.95308,0.40811
0.75999,0.60546
-0.011953,0.98786
0.79583,0.56361
0.57075,0.7913
1.0379,-0.048056
-0.044557,1.0558
0.47531,0.86729
0.49227,0.82959
0.99205,-3.9914e-05
0.72137,0.68527
0.8008,0.55959
1.1899,-0.093184
0.57435,0.77713
0.34035,0.90533
1.2424,-0.10483
0.32732,0.91008
1.0046,-0.032712
1.2249,-0.10322
1.0808,-0.057222
0.99962,-0.025099
1.1514,-0.072658
0.99733,-0.0071755
1.2095,-0.10157
0.59001,0.76658
0.89519,0.45088
0.80807,0.52492
1.1552,-0.078469
0.6821,0.71607
0.92348,0.43343
1.0254,-0.035451
-0.020785,0.99219
0.78586,0.58361
0.97961,0.15978
0.75936,0.62281
0.42142,0.89086
0.24796,0.93412
0.61168,0.76224
0.86867,0.46822
0.93259,0.41017
0.028028,0.97547
1.1917,-0.10134
0.02904,0.9731
0.78586,0.58361
0.92575,0.42841
0.86867,0.46822
0.58522,0.77003
0.93154,0.41586
