1.1512,-0.090175
-0.098875,0.98809
0.057152,0.92383
0.1603,0.88478
0.31847,0.88459
-0.055857,0.93172
0.50591,0.81933
0.40452,0.83017
0.94377,0.073719
0.13016,0.92049
0.93567,0.13723
0.96959,-0.010287
0.8619,0.34646
0.84251,0.39676
1.013,-0.068189
0.88655,0.29676
0.81956,0.48577
0.96705,0.027451
0.75394,0.57155
0.91613,0.20871
0.66109,0.67224
0.85864,0.37403
0.53138,0.74935
0.83131,0.43008
0.92827,0.18345
0.51966,0.77646
0.8201,0.44823
0.79025,0.51717
0.90548,0.28187
0.86673,0.3178
0.78108,0.54056
1.0611,-0.069089
0.74133,0.59159
0.91439,0.24322
1.0967,-0.072701
0.59162,0.7005
1.1156,-0.083662
0.77833,0.55906
0.72156,0.60735
0.38827,0.84091
0.60231,0.67431
0.54184,0.7211
0.96506,0.039361
0.97533,-0.035366
0.87238,0.30864
0.92839,0.15377
0.53586,0.74005
1.1385,-0.089844
0.95051,0.051939
0.84435,0.38296
0.92044,0.19611
0.59509,0.68454
0.51217,0.79402
-0.073749,0.95033
1.0615,-0.071256
-0.066573,0.93849
1.0021,-0.061989
0.14999,0.89277
0.36616,0.84392
0.66911,0.65692
0.79435,0.50424
0.56647,0.703
0.55128,0.71409
-0.093113,0.97837
0.34185,0.87587
0.74391,0.58183
0.35322,0.86323
0.51176,0.81608
0.36596,0.85478
0.67694,0.63671
0.32154,0.87823
0.13395,0.90509
-0.077246,0.9753
-0.07716,0.96382
0.62905,0.6742
0.947,0.06084
0.9848,-0.058466
1.1002,-0.081312
0.67642,0.65334
0.91212,0.24915
0.14259,0.90289
0.62905,0.6742
0.39886,0.83243
0.80337,0.48812
0.5625,0.70721
0.69797,0.6095
0.68959,0.62418
0.51773,0.7859
0.79929,0.49295
0.68864,0.63415
0.98125,-0.052582
0.91164,0.2672
0.71477,0.60852
0.3456,0.86795
0.97676,-0.042551
0.69,0.61131
0.77849,0.55273
0.82454,0.4422
0.91045,0.27034
0.82726,0.43377
