NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,59.42523833399534,87.51063215818941,110-19-0,0
1,92.55493156081418,78.40891418152835,56-81-5,0
2,82.21690952592797,85.01953445493983,111-87-5,0
3,51.180478451304346,74.9205651449572,64-18-6,0
4,54.14545650942212,78.15398847765397,108-87-2,1
5,59.15437494578505,84.30306370585993,591-78-6,1
6,75.50787239307466,80.77444662504331,108-32-7,1
7,56.99089782739029,82.9601801604058,121-44-8,1
8,59.49888617547571,83.21522484783497,102-76-1,2
9,61.72257209805794,85.98941862329207,7226-23-5,2
10,62.642963888175075,87.8845463251802,123-25-1,2
11,59.45872978863686,85.72307995463773,680-31-9,2
12,58.33715900261502,81.97935791324807,98-08-8,3
13,63.61860426479428,81.7731058955015,127-19-5,3
14,43.76326089693401,74.66559120422393,107-31-3,3
15,57.471816246184105,83.83441526544595,107-06-2,3
16,68.07320304889944,84.04132782299696,111-70-6,4
17,62.99779703655949,83.81820170372137,111-96-6,4
18,58.206045522663814,84.08047352826439,110-71-4,4
19,60.159168797349245,80.5421119538862,57-55-6,4
20,68.09000864693716,85.3539337596337,96-49-1,5
21,56.43522728347425,86.29523367410954,109-69-3,5
22,61.020906188910324,85.79111331459102,108-75-8,5
23,53.245147981900715,82.90144620972298,1634-04-4,5
24,56.325625819686266,87.06820044767106,109-86-4,6
25,57.79802128816078,84.86926620437171,75-85-4,6
26,57.09170351193724,85.3203012889062,75-65-0,6
27,55.86461327130358,84.09436970754093,96-47-9,6
28,52.804497635673755,86.85974653022005,123-51-3,7
29,64.1052362043829,82.2602294289349,108-24-7,7
30,54.93563274789526,83.18408035552866,71-43-2,7
31,74.44988474186587,82.342302848851,100-51-6,7
32,52.494994231681964,82.93650857263842,71-36-3,8
33,47.35892948415672,82.14931533607601,75-15-0,8
34,62.27095813447115,84.56112377465679,108-90-7,8
35,58.69340191920908,85.10701846256902,98-82-8,8
36,66.63786427589885,75.88401651561878,108-93-0,9
37,53.684492852522204,82.78604419001434,120-92-3,9
38,54.11313944798767,84.636051086379,75-09-2,9
39,60.7077086784966,82.60369902019605,123-91-1,9
