NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,48.752928831238926,83.7354310814191,64-17-5,0
1,80.24731611101853,84.89702833902115,111-87-5,0
2,80.51808576080074,81.45211294963416,111-87-5,0
3,66.42388523230099,83.85602870043975,96-49-1,0
4,55.77471891691911,84.82369311679724,107-06-2,1
5,55.69630468052715,86.30387337854555,110-71-4,1
6,60.39375957242889,80.83291560570154,57-55-6,1
7,59.584971406972215,84.34320198331088,7226-23-5,1
8,53.448698497502356,87.09106379165293,109-69-3,2
9,60.36422011148352,85.0140952344475,108-75-8,2
10,60.93877469196662,84.68621549480015,591-78-6,2
11,53.15133916126864,86.00054274933971,1634-04-4,2
12,52.64969658350622,86.4013488642402,109-66-0,3
13,90.54529815618426,79.53023043567995,56-81-5,3
14,57.283994731684736,87.85190068051864,108-90-7,3
15,55.98392460736272,81.53125514464412,109-99-9,3
16,57.012063148990165,85.49287197383424,100-66-3,4
17,55.54849108781151,83.17936716819942,109-94-4,4
18,57.067259253315044,83.92085953592724,109-86-4,4
19,57.39657661447906,83.6878996192587,75-85-4,4
20,56.92697574991676,85.8218735494275,110-19-0,5
21,65.5764580542306,85.69489166759028,111-96-6,5
22,55.91532802999322,86.00584330204177,75-65-0,5
23,54.595493795381074,81.41747420324403,96-47-9,5
24,51.0614585059757,82.72718132388809,108-87-2,6
25,62.4104872705917,84.36181087729173,102-76-1,6
26,61.42307974709579,81.42489654062626,123-25-1,6
27,53.982620028301525,83.72804151271312,123-51-3,6
28,62.446945726525115,82.11545298053949,108-24-7,7
29,59.66667883589654,82.5404473606455,71-43-2,7
30,74.77637615436562,84.33128068756216,100-51-6,7
31,56.52318866371237,81.59436812711782,71-36-3,7
32,51.73239591859506,77.80627721601758,75-15-0,8
33,57.60262860949489,84.77414002771995,98-82-8,8
34,64.72765466368,82.81786145549349,108-93-0,8
35,58.39698774468078,84.8471980481687,120-92-3,8
36,52.62499942654395,84.2521251009653,75-09-2,9
37,52.747224681280194,81.13462961818476,123-91-1,9
38,57.20260622491871,80.0215838480932,107-21-1,9
39,56.09202727374337,81.37268460460201,141-78-6,9
