NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,64.67619513637963,84.02087220705444,96-49-1,0
1,55.62543184584209,82.89556617110802,680-31-9,0
2,50.891274831109534,64.35960441733887,76-05-1,0
3,56.059298657531606,85.20573117346161,7226-23-5,0
4,80.85044386194618,83.53222597197235,126-33-0,0
5,81.94657237813826,83.17332926120035,111-87-5,0
6,55.63340151907772,82.70119916454148,540-84-1,0
7,48.55924170941513,75.88594275386545,64-18-6,0
8,94.31869218257008,77.33402783489898,56-81-5,1
9,53.92319389153592,83.58526152325183,107-06-2,1
10,54.712467323490635,84.77511746579948,110-71-4,1
11,53.589931768844295,77.31305736234721,57-55-6,1
12,55.1114761943215,84.62881803251373,109-69-3,1
13,64.6931667701324,89.30347230493688,108-75-8,1
14,58.347569017271184,82.80261930221761,591-78-6,1
15,53.82467412311826,83.03013857129207,1634-04-4,1
16,57.89990866791584,87.8672792595745,123-25-1,2
17,57.127942752847865,81.18657508851109,102-76-1,2
18,54.0582984626372,85.3709266968395,109-86-4,2
19,56.808997900340394,81.89443940584471,75-85-4,2
20,57.23308566578606,82.86107221577431,75-65-0,2
21,60.62339445579025,83.55215923747465,110-19-0,2
22,55.61096572223451,84.50211164311128,96-47-9,2
23,58.00181521178554,87.8924814955554,123-51-3,2
24,59.008977442592965,84.30542075524092,108-24-7,3
25,56.79037030799667,83.03010951916778,71-43-2,3
26,79.63350752971571,83.46790565824107,100-51-6,3
27,55.3020845660392,83.02320525849531,71-36-3,3
28,49.7036632380247,78.00351672139405,75-15-0,3
29,57.764585737532016,83.69568017372187,108-90-7,3
30,61.877992326754956,83.50389393915466,98-82-8,3
31,62.9821658316768,81.83195263108153,108-93-0,3
32,66.30773284207378,85.16313157479848,872-50-4,4
33,60.15185345641901,80.82619999765824,120-92-3,4
34,58.56753309072492,81.71384816731897,75-09-2,4
35,51.5293294942273,84.65089136010079,123-91-1,4
36,57.84241659335906,78.85339316291874,107-21-1,4
37,51.41047852876531,86.48552356368104,64-17-5,4
38,55.910139257165945,86.0509174288339,141-78-6,4
39,52.60422786247442,79.0740825546149,109-94-4,4
