NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,57.550654274246604,82.68253358209438,57-55-6,0
1,81.34262727199717,81.96774317976144,111-87-5,0
2,51.00872263946961,74.65304022437739,64-18-6,0
3,59.23472340986193,84.30610936005296,110-19-0,0
4,55.51647907529437,85.11445286398727,680-31-9,1
5,62.153674864948215,80.52312741117714,107-21-1,1
6,60.30290542293885,83.99672317528037,123-25-1,1
7,82.71145130294164,85.977486743451,126-33-0,1
8,62.2594071201922,84.31220066742932,102-76-1,2
9,92.02244054871213,81.54172400256996,56-81-5,2
10,53.874899952716106,83.96274585703087,107-06-2,2
11,56.17032382229688,80.97764939893428,110-71-4,2
12,69.99994867259272,82.07620322289061,108-32-7,3
13,68.18971664337907,86.80203692548906,96-49-1,3
14,50.351981863549064,88.16512968178185,109-69-3,3
15,61.79770708516985,90.24713729445082,108-75-8,3
16,59.275160232491096,86.05606418154314,7226-23-5,4
17,59.73206297441422,82.51482869066908,591-78-6,4
18,55.47881760281616,83.17348014594113,1634-04-4,4
19,54.95172306556585,84.47764888765937,109-86-4,4
20,53.04005355670207,85.59914289588536,75-85-4,5
21,54.92648053519365,84.30501881225669,75-65-0,5
22,54.49824777554958,86.5068030515181,96-47-9,5
23,54.54706065831893,90.0671867845409,123-51-3,5
24,63.51902672155023,84.22062475141867,108-24-7,6
25,53.58648140697647,83.04007968884454,71-43-2,6
26,71.57847527321042,86.1454003251968,100-51-6,6
27,52.966007017028865,84.8802806418788,71-36-3,6
28,51.66476657787519,77.54969036337602,75-15-0,7
29,56.18543722739077,86.60950445144469,108-90-7,7
30,59.34130863990162,83.27818015852945,98-82-8,7
31,66.39505995868758,85.56447633955881,108-93-0,7
32,55.59996394785184,85.58845103070502,120-92-3,8
33,50.99636873787912,84.85980681994913,75-09-2,8
34,57.57561999537175,85.30473289888324,123-91-1,8
35,54.05387463724072,85.29911103497984,64-17-5,8
36,41.51081712099938,75.17229371658112,107-31-3,9
37,53.7274340666844,81.44931005563839,141-78-6,9
38,48.57757143567839,82.35503062538287,109-94-4,9
39,52.48411809162466,81.17445239205098,142-82-5,9
