NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,83.49761309117099,83.14761922497372,111-87-5,0
1,60.650436644802085,83.25590196989869,123-25-1,0
2,52.35725794038666,85.19210556361864,75-52-5,0
3,47.395134780683215,78.28066749062505,64-18-6,0
4,93.67157028050993,78.0031136004459,56-81-5,1
5,57.41618753964297,84.90562652812977,107-06-2,1
6,53.20635663986438,86.92628468235085,110-71-4,1
7,55.770045759448806,87.51822644550076,57-55-6,1
8,55.589167761534924,84.95052404079513,64-17-5,2
9,55.60153336320786,85.58280200202701,123-51-3,2
10,52.156176595364485,66.67445095805309,76-05-1,2
11,72.13251149651295,84.95454065827239,108-75-8,2
12,58.658193967933045,77.37183816754522,68-12-2,3
13,57.15569460620262,86.00066964816756,78-92-2,3
14,59.601327660282976,85.0524251357495,108-10-1,3
15,60.90477177348193,83.7566059946691,100-66-3,3
16,75.3358819591522,83.92907251828986,100-51-6,4
17,60.47178319198013,85.96124959371272,123-91-1,4
18,53.450564092534364,80.87790720512457,109-60-4,4
19,55.88012363610272,83.60210972011465,108-88-3,4
20,62.21700515494755,84.19780411148518,7226-23-5,5
21,69.36729096677506,84.58333015091146,96-49-1,5
22,55.01169135082196,89.05686152108657,109-69-3,5
23,57.32307859081106,83.0851638013122,591-78-6,5
24,40.91962460512774,73.6415546595286,107-31-3,6
25,56.75365231269188,85.91918311618605,123-92-2,6
26,59.16034407537605,86.04570406606388,680-31-9,6
27,57.81658415442889,83.44047600511153,628-63-7,6
28,56.66034004202072,87.41463756884454,110-86-1,7
29,57.96452307049365,84.07816177695156,71-23-8,7
30,53.649876824823785,83.17674454893836,1634-04-4,7
31,56.394844686068694,81.69753567018877,75-85-4,7
32,61.24995436575905,85.203998748569,111-96-6,8
33,55.639499689844726,85.45566579605249,109-86-4,8
34,52.31104859074947,85.75291546154386,75-65-0,8
35,59.18475651472869,83.68355085410329,110-19-0,8
36,54.82083555694982,86.00421648056276,96-47-9,9
37,61.62864619720235,85.1295935743374,108-24-7,9
38,53.86892460770062,85.60148430877223,71-43-2,9
39,57.21714848860188,83.75545435657077,71-36-3,9
