NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,52.210572953762345,81.06342649024464,142-82-5,0
1,63.898257943665776,85.11701309154104,108-93-0,0
2,72.5301183998103,86.32842034411432,100-51-6,0
3,57.27144391343233,88.1364684796418,680-31-9,0
4,55.70260807978018,84.27566546749152,98-08-8,0
5,92.96445955130932,76.41500573303583,56-81-5,0
6,47.106310044127696,76.74278941629836,75-05-8,0
7,54.28101182023975,82.36966047658436,75-52-5,0
8,85.02307221329757,80.78061085789362,111-87-5,1
9,62.37797492674731,86.64108172616307,102-76-1,1
10,59.92570586404693,87.04928162198337,107-06-2,1
11,57.02865575921439,81.55522453741723,110-71-4,1
12,63.050038179948665,84.0307667446213,57-55-6,1
13,60.68030257585932,84.06312263879909,7226-23-5,1
14,68.0076093160445,83.61693857670286,96-49-1,1
15,51.904056773851025,83.22010394182955,109-69-3,1
16,50.03729554378434,67.78274556961328,76-05-1,2
17,58.06392416715967,85.57433798090793,108-75-8,2
18,56.8733038313017,83.13595901471793,591-78-6,2
19,52.7768519777003,82.39207913172595,1634-04-4,2
20,55.88754300195343,86.5372550863772,109-86-4,2
21,53.826982382720146,81.17904611603798,75-85-4,2
22,58.568789615255966,83.39727855792096,75-65-0,2
23,60.1544488685859,82.90943830459348,110-19-0,2
24,73.81704225305118,82.07554355789162,108-32-7,3
25,50.80882848423809,86.51917603874206,96-47-9,3
26,56.86741601852807,87.42723813632892,123-51-3,3
27,64.09334232354442,83.38049025282216,108-24-7,3
28,55.19848448432421,85.93772561393376,71-43-2,3
29,53.831970815154094,81.23855959356192,71-36-3,3
30,44.99527790839476,76.79447749764996,75-15-0,3
31,56.89660594915066,82.63570971647769,108-90-7,3
32,81.80628721966289,85.3176275729282,126-33-0,4
33,57.7585207787728,82.26985567431623,98-82-8,4
34,56.029739050910784,83.40355320064556,120-92-3,4
35,53.17855754217744,82.47829040367787,75-09-2,4
36,61.11784721556716,83.01346548932351,123-25-1,4
37,56.50270274475245,88.71969554509496,123-91-1,4
38,58.92722891798743,80.77330969873408,107-21-1,4
39,54.06501038707382,82.65374077070685,64-17-5,4
