NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,49.7370449234166,80.04650534698735,75-05-8,0
1,88.554389839832,82.26014873732369,111-87-5,0
2,51.47634017004105,85.5566678340685,75-52-5,0
3,62.11207019330684,88.1039655359768,108-75-8,0
4,67.23762758163016,78.36536221973668,111-70-6,1
5,52.1840080544841,75.25834897787519,67-66-3,1
6,73.92847751680544,84.63161644023043,100-51-6,1
7,49.67683452210045,71.53361966551863,64-18-6,1
8,54.536385159471976,82.34343960205528,591-78-6,2
9,64.19364207957592,81.26975625919755,872-50-4,2
10,55.40547395196559,86.8868242695264,123-51-3,2
11,62.21172767754446,83.59332192365608,108-24-7,2
12,68.3971964715484,81.42642706435879,96-49-1,3
13,82.84383960355886,82.79001089919072,126-33-0,3
14,56.8966609371709,82.35913850010161,107-06-2,3
15,56.147500885754056,85.06605556733504,110-71-4,3
16,60.57271824670994,83.70776051755581,127-19-5,4
17,62.90034045893957,85.92826800190362,105-58-8,4
18,100.56051076542671,77.12027423358249,56-81-5,4
19,59.219778344565306,85.12867754880553,57-55-6,4
20,54.81689739342015,83.71389997587542,7226-23-5,5
21,62.57692987411913,81.35750776586153,123-25-1,5
22,61.14466560901284,87.07859165114964,628-63-7,5
23,57.33847696221431,86.30755386139882,123-92-2,5
24,55.804195212895735,85.5913395483918,109-69-3,6
25,52.581565591061974,83.93434357971992,1634-04-4,6
26,58.14157934588233,86.98003861301396,109-86-4,6
27,56.64378338046991,81.50182141089196,75-85-4,6
28,57.11138692955086,83.20600726165945,75-65-0,7
29,58.920304409553324,83.64218045748144,110-19-0,7
30,52.60107855317502,87.78888776623,96-47-9,7
31,55.516419046840646,84.52333504559257,71-43-2,7
32,54.409477275882324,87.14688407429256,71-36-3,8
33,52.86569799136009,79.04516772062557,75-15-0,8
34,57.42541066240849,85.07140249154982,108-90-7,8
35,65.12583367093504,84.32835186419928,98-82-8,8
36,64.54102636896472,83.99393063374744,111-96-6,9
37,64.71455870123494,78.39189825852185,108-93-0,9
38,57.37854243524025,85.17766086156604,120-92-3,9
39,52.9037006896493,84.540680479249,75-09-2,9
