NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,53.4020548393392,65.934104176274,76-05-1,0
1,58.70680830894633,78.72690667601982,57-55-6,0
2,55.02214177773008,82.5312063193075,75-52-5,0
3,86.8979969690328,82.55879627189522,111-87-5,0
4,55.71668166179106,88.15200728547163,123-92-2,1
5,58.02600839883753,84.6124479677569,109-69-3,1
6,93.64807559162226,77.63512958125884,56-81-5,1
7,58.730804640031025,85.7143481962022,107-06-2,1
8,52.01401964045212,86.30201214093073,1634-04-4,2
9,56.70165145889419,84.32101353201506,96-47-9,2
10,57.219165240097,85.19471093990978,7226-23-5,2
11,68.8229153904719,86.45069522926208,96-49-1,2
12,55.399083726486616,80.16547383873005,141-78-6,3
13,69.57636121123527,83.6928512641254,111-70-6,3
14,59.42157773620056,83.85757385465527,108-20-3,3
15,54.93095476858814,85.30766035828671,616-38-6,3
16,57.40469149297337,85.34811596160307,628-63-7,4
17,67.98919491970013,87.12743225554537,67-68-5,4
18,53.845617211513144,82.92627977848171,110-71-4,4
19,59.289704833909916,86.29560732592975,591-78-6,4
20,75.72757693796288,79.4409630146664,108-32-7,5
21,57.94729025358767,83.66225635984608,123-86-4,5
22,57.279262586714594,83.88914088880644,98-08-8,5
23,55.94873114742904,88.01844437233089,110-19-0,5
24,62.10454214807852,83.17849475979894,102-76-1,6
25,58.840975482858624,87.99309518358925,108-75-8,6
26,56.00498853718453,82.72308188288491,109-86-4,6
27,57.81224011582195,85.50974552059452,75-85-4,6
28,48.589121703667175,81.70880757610634,75-65-0,7
29,54.8574096583634,87.89731391298106,123-51-3,7
30,62.97410650575838,83.28280275032557,108-24-7,7
31,56.13712730544559,81.25353365293935,71-43-2,7
32,73.9643948859966,86.91242290700337,100-51-6,8
33,57.32997112246851,80.54017399743452,71-36-3,8
34,52.849260272508616,76.39149835136094,75-15-0,8
35,56.60195950168786,82.32107160614042,108-90-7,8
36,61.26020936565111,83.20279105341614,98-82-8,9
37,67.00145169999647,80.09866539490471,108-93-0,9
38,56.49026988246204,80.01084949113213,120-92-3,9
39,50.48542665624191,82.36204457398767,75-09-2,9
