NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,91.040342792804,77.7711662105294,56-81-5,0
1,61.048848702243504,84.41977521321049,7226-23-5,0
2,50.20292978940008,75.01720891376284,64-18-6,0
3,44.74635474381255,83.90481633735493,60-29-7,0
4,57.7605116433864,83.88702265084754,109-66-0,1
5,82.34271075809757,83.6896494516837,126-33-0,1
6,56.337886161639965,84.65918881663968,71-43-2,1
7,53.96078521619987,84.92371182352235,107-06-2,1
8,71.9152126964823,83.95066282813369,108-32-7,2
9,58.0153312466903,77.92259415419842,68-12-2,2
10,55.00769403216587,86.14367089984314,75-85-4,2
11,57.880325200241174,85.60164551479292,110-71-4,2
12,55.531814085299274,86.92972195132242,108-88-3,3
13,60.197698996457724,82.9009159704771,57-55-6,3
14,68.2262322943017,82.12981772920894,96-49-1,3
15,53.39375800698449,85.70579030164348,109-69-3,3
16,54.189006133467736,81.01588598469326,142-82-5,4
17,66.98073214106628,85.78898096060965,872-50-4,4
18,60.14128605954321,83.20719180724355,108-10-1,4
19,54.67182407588345,81.54422899917405,540-84-1,4
20,82.05912415970536,85.34156340760605,111-87-5,5
21,62.29684509139756,86.37423972148898,123-25-1,5
22,64.41533587739268,84.72663689252275,108-75-8,5
23,58.944348322360185,86.83633524844612,591-78-6,5
24,63.915810427033044,87.2198151671568,102-76-1,6
25,57.19351875232518,82.815654193778,1634-04-4,6
26,54.655939610496375,87.86613715142792,109-86-4,6
27,50.90824618198921,83.37084439909022,75-65-0,6
28,62.15286812518382,86.08722691492193,111-96-6,7
29,58.15322023707184,88.07481288103187,110-19-0,7
30,57.32736825054775,85.17309589291331,96-47-9,7
31,55.585824316886594,88.24953099725874,123-51-3,7
32,61.6468204241358,82.62395457038093,108-93-0,8
33,76.72046682661149,83.05573924152986,100-51-6,8
34,62.37115532876056,81.96465636191698,108-24-7,8
35,57.71744634965583,82.23118091851262,71-36-3,8
36,70.08956762378217,83.02439212578192,111-70-6,9
37,47.29091053064372,80.35882287063656,75-15-0,9
38,63.33437931579333,87.39726122307097,108-90-7,9
39,60.936188434171584,84.46393461001797,98-82-8,9
