NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,59.73665928397268,84.87838838271537,680-31-9,0
1,43.075324923756895,67.4542879435303,7732-18-5,0
2,62.25674322175115,86.86226208510354,7226-23-5,0
3,61.12311010711477,79.27636391032749,68-12-2,0
4,79.7582015530532,82.39816253569298,126-33-0,1
5,94.70409816617816,78.69290640923792,56-81-5,1
6,53.68067292088695,83.23927405597699,107-06-2,1
7,57.65637733804674,85.23452591746758,110-71-4,1
8,74.8940438426252,82.60125745825249,108-32-7,2
9,61.96490314261756,88.42306555452232,123-25-1,2
10,58.50520388566684,85.18141367775284,57-55-6,2
11,67.9005493754633,85.27509900295831,96-49-1,2
12,65.0621108341687,81.90103818081047,67-68-5,3
13,53.84089721686783,88.05100741878445,109-69-3,3
14,62.80681739610204,88.1347020568617,108-75-8,3
15,59.280230401958505,80.1057606719556,591-78-6,3
16,67.53175912482924,88.32495538813681,111-96-6,4
17,75.47507364451768,82.52720866005113,100-51-6,4
18,54.366250987652045,81.70981052656428,1634-04-4,4
19,54.08363475022742,86.02652328026416,109-86-4,4
20,55.91153011657116,79.7030806223833,75-85-4,5
21,52.584960444582194,82.98072035986792,75-65-0,5
22,58.84670761689432,84.44391064845334,110-19-0,5
23,55.05189382717407,85.10940157917194,96-47-9,5
24,67.12364936459971,85.10834400821093,111-70-6,6
25,58.155323534923646,84.6603790651599,123-51-3,6
26,61.51057763648629,81.75627868127475,108-24-7,6
27,53.56248830428063,81.13730711198173,71-43-2,6
28,49.76912700626765,84.42772282947799,71-36-3,7
29,50.36953610346449,78.65845692331884,75-15-0,7
30,57.42505893900354,87.24860845613146,108-90-7,7
31,56.09813378957462,87.42989477946918,98-82-8,7
32,68.74132608033592,78.71309855047136,108-93-0,8
33,55.15185298607438,84.81674991655001,120-92-3,8
34,52.932385947229676,87.08609701802574,75-09-2,8
35,57.18678685018359,87.7070670924539,123-91-1,8
36,79.91053623581983,83.05366269959372,111-87-5,9
37,58.64685648355118,79.50225025693472,107-21-1,9
38,52.05680192593347,82.88694373344391,64-17-5,9
39,57.248379646337774,81.761215927523,141-78-6,9
