NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,47.364043523251816,71.72524758493833,64-18-6,0
1,54.23723295029768,82.98513420203471,109-66-0,0
2,76.0325227375195,84.77792213148967,126-33-0,0
3,51.88438245466857,81.73674177463747,78-93-3,0
4,99.12723754594441,79.84724118917971,56-81-5,0
5,60.46735159681306,85.08439243319788,7226-23-5,0
6,76.34981748091087,84.1089161050735,100-51-6,0
7,80.08328736621398,79.86445675018784,111-87-5,0
8,57.92171868093026,81.88166864534497,107-06-2,1
9,57.0738265971527,84.80037849412244,110-71-4,1
10,57.03726385977703,82.44859633215643,57-55-6,1
11,67.68023415929223,81.35313097701575,96-49-1,1
12,56.12273293645128,88.26329162547147,109-69-3,1
13,57.618120446083566,87.49526248920017,108-75-8,1
14,56.11232045577401,86.37904961798338,591-78-6,1
15,52.868088179639344,86.26029069412827,1634-04-4,1
16,61.319441123123305,84.38911803570986,98-82-8,2
17,62.3892527626439,86.1647349667215,100-66-3,2
18,56.55078796843566,87.74609012974824,105-58-8,2
19,57.40965324062212,87.15285945395402,109-86-4,2
20,58.7204910043298,83.70001715430269,75-85-4,2
21,57.721833048524566,84.67585703281677,75-65-0,2
22,56.8234583095157,84.40678836243123,110-19-0,2
23,52.1710630165807,86.49808235297905,96-47-9,2
24,59.87901719670866,79.91988170609544,68-12-2,3
25,57.81696439148366,88.65140059035494,98-08-8,3
26,65.99118270794257,81.10188216707012,127-19-5,3
27,59.6733596816955,83.17569946083023,628-63-7,3
28,67.63314723131849,80.51715743167782,111-70-6,3
29,58.65901458689147,89.96891571649434,123-92-2,3
30,56.493310105901095,84.57033339827908,123-51-3,3
31,62.17599956457944,85.4117216859256,108-24-7,3
32,57.29979346865027,85.91620811442654,123-86-4,4
33,57.60764934961556,83.78907245437487,680-31-9,4
34,59.37642949595347,84.15120449955509,123-25-1,4
35,55.38046415163681,86.93631647876681,71-43-2,4
36,56.86877636922443,83.89429654329157,71-36-3,4
37,47.02831056625926,80.720823178928,75-15-0,4
38,54.04423623611105,88.62520849709824,108-90-7,4
39,63.30398597470248,79.40507072330445,108-93-0,4
