NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,53.4030188592704,84.1179508648298,64-17-5,0
1,82.01816157056012,83.1889738157894,111-87-5,0
2,56.28518790829655,86.82009594131175,628-63-7,0
3,84.71127564058412,82.40382722024633,111-87-5,0
4,54.7203898523743,80.85029226148441,107-21-1,0
5,73.63680653949697,79.92441979168848,108-32-7,0
6,57.06331178401135,84.66393298107937,75-52-5,0
7,73.76910201607762,84.14333128634131,100-51-6,0
8,52.64492445823096,83.17754640391588,78-83-1,1
9,59.49061019768055,86.46520485320713,108-10-1,1
10,52.324516435213226,83.68592135929049,78-92-2,1
11,53.75796872957421,81.44630090973124,67-63-0,1
12,60.14412876602893,82.16905395015162,616-38-6,1
13,96.91649249515704,78.64833323251403,56-81-5,1
14,53.438573905607484,85.21761416242089,107-06-2,1
15,60.01510441715631,84.75877311786586,57-55-6,1
16,62.466037458861386,82.09966343511506,108-24-7,2
17,63.97013092062185,83.87676661110109,108-93-0,2
18,54.0983899287136,83.91016059070142,121-44-8,2
19,56.37985994673115,83.47036160983227,110-71-4,2
20,60.41205335846814,85.89477417262826,7226-23-5,2
21,71.59968822649992,85.7439707656535,96-49-1,2
22,53.962609690213164,85.67428130726982,109-69-3,2
23,65.44873123583307,87.46132017548781,108-75-8,2
24,59.68942920578249,82.33827000043263,123-25-1,3
25,64.24646613238801,83.41625794701659,102-76-1,3
26,59.59251772102385,88.16673001956475,591-78-6,3
27,54.530125773488415,80.60055804295007,1634-04-4,3
28,50.85791793981194,83.95032641132337,109-86-4,3
29,53.528250014449185,82.08675166851779,75-85-4,3
30,51.39799832679281,82.58712228978915,75-65-0,3
31,55.84695972147864,87.3051983274425,110-19-0,3
32,54.32669317022575,86.70473164554345,96-47-9,4
33,54.331712428452626,84.6667756842406,123-51-3,4
34,59.03142371921419,83.77676833580429,71-43-2,4
35,57.97641588387555,82.46600277427046,71-36-3,4
36,52.25913008697208,78.73067058252512,75-15-0,4
37,62.321051663696835,83.99714132789867,108-90-7,4
38,64.08618039304888,82.69608569318791,98-82-8,4
39,59.45614859417308,80.5949063314896,120-92-3,4
