NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,54.79670913118715,82.7772004460926,110-71-4,0
1,63.47120001147853,83.24855848500567,872-50-4,0
2,60.21803474937468,85.57548708361571,7226-23-5,0
3,46.065916935785715,73.57616003743604,64-18-6,0
4,93.69817914191688,76.03241323253323,56-81-5,0
5,79.16369552609969,82.34681747852973,111-87-5,0
6,49.38139678200649,76.80054123395989,75-15-0,0
7,60.266279198475345,83.09818197195223,107-21-1,0
8,56.399841298135144,84.54462525450673,616-38-6,1
9,56.54514582531175,87.40632728814856,107-06-2,1
10,55.66469429906496,82.04809308873038,57-55-6,1
11,54.08423029214193,88.47204113138312,109-69-3,1
12,61.21581152510356,87.9497566873548,108-75-8,1
13,60.36730631194295,84.83723953948385,591-78-6,1
14,50.958878221927,85.35414237619364,1634-04-4,1
15,54.16751259958738,83.13433140746223,109-86-4,1
16,60.619676445646206,85.28435655293792,108-94-1,2
17,76.87342600524457,83.70648244733866,100-51-6,2
18,67.27188868378941,80.01360215125437,127-19-5,2
19,55.129571067717094,84.95228066385046,110-19-0,2
20,62.359566149497304,81.97919187289794,108-24-7,2
21,69.71662981623983,84.33855628072176,96-49-1,2
22,55.404337554183535,84.55731564501056,75-85-4,2
23,55.0858661773278,82.96876373769273,75-65-0,2
24,76.30058267334597,84.00687093588749,126-33-0,3
25,67.0605714825692,82.17898915341013,111-96-6,3
26,52.55462946694172,85.16790640609202,96-47-9,3
27,56.24697021945116,89.44273261822207,123-51-3,3
28,52.730375306446085,86.91338908577649,71-43-2,3
29,50.962080147951546,85.66672501969882,71-36-3,3
30,56.5880042282647,81.58339968422777,108-90-7,3
31,57.48276172708491,85.04062158371465,98-82-8,3
32,65.56849528084953,88.80621937055436,102-76-1,4
33,61.001706784443364,86.27824980640663,123-25-1,4
34,68.91212491611407,79.14204054840071,108-93-0,4
35,55.21002507177633,82.2369823985724,120-92-3,4
36,52.27632360360942,85.02634188493448,75-09-2,4
37,61.105371348075636,84.45106309035964,123-91-1,4
38,58.48802603541862,84.26740552588183,64-17-5,4
39,55.638516593272755,82.00630506613126,141-78-6,4
