NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,47.437727080617115,73.57203206582957,64-18-6,0
1,58.764725900391724,76.89086081363558,107-21-1,0
2,63.38014930283833,85.19241723236017,123-25-1,0
3,55.23242078772629,79.46161142894373,108-87-2,0
4,61.07244970974421,85.95669016532196,7226-23-5,0
5,64.21132867210757,84.75186239074323,96-49-1,0
6,59.31020564119669,84.76729654108811,107-06-2,0
7,77.60598071304685,78.9861051344668,111-87-5,0
8,45.360598171926654,80.85716915296142,75-05-8,1
9,56.64452869428086,81.76567213984069,98-82-8,1
10,38.87923978956096,77.33524656474543,107-31-3,1
11,51.09910643803751,83.85487605147009,64-17-5,1
12,55.18964526468627,82.4944899084656,109-69-3,1
13,52.92119592229107,82.01304371023583,60-29-7,1
14,55.847644294085626,85.22865239260278,71-23-8,1
15,58.48901354554983,89.3672172764406,100-66-3,1
16,75.76163658187133,86.93065750487122,100-51-6,2
17,67.9730974124325,81.48410212463553,111-70-6,2
18,66.31895126024361,83.88993964137961,111-96-6,2
19,94.75139564231701,75.85705319847384,56-81-5,2
20,52.95859547391499,85.545763989774,110-71-4,2
21,60.48617467774925,81.31429982624614,57-55-6,2
22,61.198850363402606,78.46039979704464,591-78-6,2
23,54.40413519308559,83.05633097573691,1634-04-4,2
24,56.36052391744369,88.31201493878213,680-31-9,3
25,75.33823294679704,78.90105145392796,108-32-7,3
26,62.306431383464584,83.70449959326659,108-75-8,3
27,55.740951327166414,85.72621888318244,109-86-4,3
28,54.80868776781157,84.9783395289797,75-85-4,3
29,57.78625773733123,84.15835378495225,75-65-0,3
30,56.89489873447929,82.65901817257341,110-19-0,3
31,55.145659803846854,83.43714747265955,96-47-9,3
32,54.037174434582965,87.35824711396624,123-51-3,4
33,62.17164828678131,84.71626268783862,108-24-7,4
34,55.56798927901136,80.65578413698105,71-43-2,4
35,52.36684500750231,82.69289811724367,71-36-3,4
36,51.418065188934285,78.95760940521392,75-15-0,4
37,58.86564100552452,87.09188808809249,108-90-7,4
38,66.85507168688372,81.0634660392749,108-93-0,4
39,60.82576328452625,87.62144245060956,120-92-3,4
