NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,55.46185518812917,74.46009797582545,67-66-3,0
1,79.42904700330098,80.53520418036014,111-87-5,0
2,63.19680837133627,86.13889930558565,96-49-1,0
3,62.104108170801666,83.76302843657442,7226-23-5,0
4,47.54998585928557,82.45540920391822,75-15-0,0
5,82.3531412761511,81.53431762625006,126-33-0,0
6,62.593291395131594,82.67995195166921,96-49-1,0
7,74.49128300427331,81.35600666535923,100-51-6,0
8,56.01930411033783,85.54716161450547,628-63-7,1
9,94.49850224537686,73.71546676488275,56-81-5,1
10,56.94680628283331,85.60253188948101,107-06-2,1
11,55.804170595594435,81.76004012067844,110-71-4,1
12,62.364759615654826,81.0192674356476,57-55-6,1
13,54.39427402320461,82.46375684403708,109-69-3,1
14,64.64140558091427,87.83838103531215,108-75-8,1
15,59.36289882513572,87.14285784563252,591-78-6,1
16,61.18485118150581,84.92970516675233,123-25-1,2
17,71.43507951742376,86.07298270995217,108-32-7,2
18,59.15860829057116,84.03281457364484,680-31-9,2
19,56.69376762169458,80.35139221501456,1634-04-4,2
20,55.33631583086317,84.46027434976062,109-86-4,2
21,56.535522572117024,83.2874427156758,75-85-4,2
22,55.42483306553641,86.0543561876501,75-65-0,2
23,54.582966981897705,86.33826985191651,110-19-0,2
24,54.658164859428084,85.59510917316518,96-47-9,3
25,63.33816413476994,84.77302057641904,123-51-3,3
26,61.02847223516447,84.07444566221376,108-24-7,3
27,50.97707934822731,86.84112717352308,71-43-2,3
28,54.560632330964054,86.16962263291552,71-36-3,3
29,58.75730159328102,85.6108144737023,108-90-7,3
30,58.34819425731732,85.5171293995989,98-82-8,3
31,65.70089220583736,80.77327163777885,108-93-0,3
32,56.52509148392753,83.02111804810247,120-92-3,4
33,55.084111264021956,82.18917904918642,75-09-2,4
34,55.56628958899276,84.12835502639172,123-91-1,4
35,60.338358816772605,80.25566115545541,107-21-1,4
36,56.49499238331788,87.4112365403198,64-17-5,4
37,54.1338724877907,82.88274890042192,141-78-6,4
38,48.16399886868989,80.54353156164919,109-94-4,4
39,53.262132886455085,78.92828913087916,64-18-6,4
