NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,68.8242432874434,82.04603419989496,96-49-1,0
1,64.6286368562795,81.17239753853653,872-50-4,0
2,48.46742268689818,77.51711790352195,75-15-0,0
3,97.84421275178862,74.72003323457204,56-81-5,0
4,48.54395517363964,76.7768420950415,67-64-1,1
5,55.7079647249762,67.21942433298564,76-05-1,1
6,39.00675061930053,74.29359717488305,107-31-3,1
7,64.20101555281109,83.4425003091402,67-68-5,1
8,73.62369873283363,87.30190735924796,100-51-6,2
9,58.0405860816551,81.9863699806901,107-06-2,2
10,56.81562908969016,82.32656827074389,110-71-4,2
11,62.60510269403355,80.8835052795705,57-55-6,2
12,57.270828494225434,83.63647874664913,98-82-8,3
13,80.99172118411825,85.09805642922834,126-33-0,3
14,56.169726132330645,88.47570445080463,109-69-3,3
15,58.08626345917904,84.37323081287433,591-78-6,3
16,60.349294998754125,84.9160573772248,7226-23-5,4
17,65.60840873268435,91.33965706633944,108-75-8,4
18,58.40589660329979,87.64035359520867,1634-04-4,4
19,57.46253982764703,81.28069636671368,109-86-4,4
20,58.04852724787652,83.45729814193001,75-85-4,5
21,54.41988821635328,87.20650357782898,75-65-0,5
22,59.98757096084068,80.61532870193439,110-19-0,5
23,53.69951928191907,86.76128697641157,96-47-9,5
24,84.27260473072958,84.87421516027648,111-87-5,6
25,63.10207772747402,86.93526084330614,123-25-1,6
26,57.92863051498336,81.88769574818676,123-51-3,6
27,59.42618131100041,81.3320340144309,108-24-7,6
28,50.418345716190984,87.33874647067697,71-43-2,7
29,55.800386173143046,81.34452264664989,71-36-3,7
30,58.538953578951734,86.42603420074191,108-90-7,7
31,60.288502693087295,84.41384247666375,108-93-0,7
32,56.63381308977169,83.85696143762777,120-92-3,8
33,54.315139638057026,83.88060499239859,75-09-2,8
34,57.457100691723376,86.05088954613505,123-91-1,8
35,59.91120009586727,78.95616939649955,107-21-1,8
36,55.49815849756689,80.09742599204941,680-31-9,9
37,51.941813834792654,84.3011801756094,64-17-5,9
38,52.370348722194926,80.5651643352027,141-78-6,9
39,51.41461126813196,80.47604734132403,109-94-4,9
