NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,60.237788729158446,79.31273264891911,67-63-0,0
1,89.92280864273575,77.24705199828153,56-81-5,0
2,47.71512072594218,81.41827261542812,60-29-7,0
3,78.50889755160284,82.49624722709432,126-33-0,0
4,78.03224052516777,81.9487585106292,111-87-5,0
5,61.74832963731164,85.28260083477097,7226-23-5,0
6,59.59872344550956,81.80028532920578,141-78-6,0
7,93.36995083138683,75.64626872963827,56-81-5,0
8,60.23547864530324,85.43802154889593,108-94-1,1
9,67.80298234463778,81.73923410010843,96-49-1,1
10,58.624265685675134,84.00510529500679,591-78-6,1
11,55.76592741312287,84.15042374230292,628-63-7,1
12,61.853645166733465,84.2732288845446,123-86-4,1
13,60.05744607503471,83.77581503729635,100-66-3,1
14,56.56417326531934,85.9252615527349,98-08-8,1
15,56.40077344308642,84.64907521344144,107-06-2,1
16,63.84301797872262,82.29609777855408,108-24-7,2
17,60.88373988757232,86.06741317597579,102-76-1,2
18,64.27297863161378,84.8297661524438,123-25-1,2
19,75.19764737913263,82.36630937332362,100-51-6,2
20,65.19174553689682,82.56274082754011,108-93-0,2
21,64.32703515710182,80.24750262311349,127-19-5,2
22,57.472587757791665,83.27290716094599,110-71-4,2
23,56.06503366171686,84.86463786909336,57-55-6,2
24,56.80196168777828,83.97188289530494,109-69-3,3
25,65.05353313284155,84.341047397383,108-75-8,3
26,55.21404430685436,85.10773349141938,1634-04-4,3
27,54.876455485828394,86.39067786386049,109-86-4,3
28,58.891418212987986,83.08597451675804,75-85-4,3
29,55.09841786209215,84.90643035146682,75-65-0,3
30,60.666704871694485,84.61497523215903,110-19-0,3
31,55.135214754866794,87.02586040142934,96-47-9,3
32,57.86771375785704,85.75838318209752,123-51-3,4
33,54.067223171492195,84.11836777455721,71-43-2,4
34,55.454109861811325,86.05467172790857,71-36-3,4
35,49.81535125747066,80.07703396508673,75-15-0,4
36,60.28354459785327,84.19785640800164,108-90-7,4
37,61.314035006396146,87.46778591005533,98-82-8,4
38,59.21997141152655,83.99964353333638,120-92-3,4
39,59.15246944088425,81.29484425826878,75-09-2,4
