NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,56.67833380944989,81.57814446166046,110-19-0,0
1,69.13936254187772,84.85739874657835,96-49-1,0
2,55.47643803647808,73.22759353616823,67-66-3,0
3,73.03042670836369,82.67819679593357,100-51-6,0
4,60.17638798096553,83.87182567571007,102-76-1,1
5,60.803538893465145,83.87386036102997,108-75-8,1
6,65.74534820573223,84.6675878042796,872-50-4,1
7,59.139691547106644,83.3845877725664,107-06-2,1
8,61.254496385340204,88.70067616720856,123-25-1,2
9,97.72592186532599,76.5640981755735,56-81-5,2
10,56.02473666999894,87.45619779442767,680-31-9,2
11,58.382639273340985,83.49741852882431,110-71-4,2
12,42.09116346088569,68.27828835531096,7732-18-5,3
13,58.328169225356454,80.01421553384567,68-12-2,3
14,57.101766536866485,82.80410971784531,57-55-6,3
15,62.12249036695674,89.87560434336375,7226-23-5,3
16,76.20364885676122,81.67488896423957,126-33-0,4
17,54.385142956098164,85.99075821612898,109-69-3,4
18,58.52257704081242,82.5717864428199,591-78-6,4
19,51.11214330945217,82.00888469929491,1634-04-4,4
20,82.36030421284637,82.01794702731601,111-87-5,5
21,52.718701216078216,89.22818146641295,109-86-4,5
22,57.375373063430196,80.63542117600029,75-85-4,5
23,55.91949254415065,85.82643180796966,75-65-0,5
24,65.37623354796717,82.30473969452264,111-96-6,6
25,68.06803659755701,82.54147628605206,108-32-7,6
26,55.721595427666614,82.66119971025148,96-47-9,6
27,57.988150985053466,84.10326533063893,123-51-3,6
28,61.48785001317514,83.43311529283345,108-24-7,7
29,54.892330490586254,83.90720784250308,71-43-2,7
30,57.16438354636976,88.74688289721367,71-36-3,7
31,51.34317468405756,77.88049753831405,75-15-0,7
32,56.17442289715473,82.04010741722486,108-90-7,8
33,63.67140034147446,84.1798708305525,98-82-8,8
34,64.83664917243189,80.5843075599478,108-93-0,8
35,53.97072968172061,82.94803169197125,120-92-3,8
36,48.01350531137038,85.07657583001314,75-09-2,9
37,56.56608739056482,87.22441151767754,123-91-1,9
38,56.39222356848861,78.55984035059129,107-21-1,9
39,52.370881247790315,88.05049641966077,64-17-5,9
