NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,62.608865505207426,90.49615264754671,108-75-8,0
1,51.74514561088109,84.10357031819716,75-52-5,0
2,55.567979431879124,85.75896544078766,75-09-2,0
3,97.92528395001496,77.1908188343533,56-81-5,0
4,51.249675880023254,75.41050806318394,64-18-6,1
5,44.28411346017601,77.90604351423954,75-05-8,1
6,39.72977728961527,75.20319187837656,107-31-3,1
7,42.155099366191244,67.02358401445596,7732-18-5,1
8,76.22402919996618,87.84691143980923,100-51-6,2
9,51.42537897852617,80.6349065943993,142-82-5,2
10,63.9033970144835,80.05285381769932,108-93-0,2
11,60.95600339883679,85.49134474446012,102-76-1,2
12,82.90790854287732,80.18783740419649,111-87-5,3
13,59.216524848293,85.91447901099907,107-06-2,3
14,55.138685683873355,82.12835149205848,110-71-4,3
15,59.59307059148751,84.15399486798385,57-55-6,3
16,59.71159362113139,83.70338268909259,7226-23-5,4
17,64.87836164089131,83.60018601212121,96-49-1,4
18,55.34692646865265,86.01758068230548,109-69-3,4
19,62.117465718045864,84.63575889853297,591-78-6,4
20,52.06828064032744,84.48964432284474,1634-04-4,5
21,55.60044009137109,84.42168874163006,109-86-4,5
22,56.912100216938306,86.22735530096553,75-85-4,5
23,53.75130067704932,86.11458384093804,75-65-0,5
24,61.441046466634965,84.44713214945841,110-19-0,6
25,57.04457564968248,84.39769041161807,96-47-9,6
26,58.31924143045502,84.65409882606261,123-51-3,6
27,62.77324751246011,81.57904694037616,108-24-7,6
28,52.46900112076203,85.29720953859186,109-66-0,7
29,55.80950830204024,86.86866757803074,71-43-2,7
30,52.23685398943436,84.7421994507224,71-36-3,7
31,50.73398796583988,80.42135068621097,75-15-0,7
32,54.008262995036496,82.92897618073145,108-90-7,8
33,61.473777642683324,88.38897597450713,98-82-8,8
34,58.74681463791544,83.3317805432267,120-92-3,8
35,57.82186675178446,88.30030709338294,123-25-1,8
36,56.54916218616432,86.65109962375121,123-91-1,9
37,58.441637557726025,80.72178570919911,107-21-1,9
38,51.55382970741506,80.9639649664116,64-17-5,9
39,56.580122430371986,83.825064099037,141-78-6,9
