NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,62.68232203974076,84.77366025185056,102-76-1,0
1,59.787248455255785,80.71386934745253,107-21-1,0
2,51.18587717690692,64.44363567742523,76-05-1,0
3,56.88384533616057,77.25642593184688,540-84-1,0
4,95.36057800209154,79.38933578069961,56-81-5,1
5,54.52766566216517,83.49647647584372,107-06-2,1
6,53.86170698323853,81.5841724433372,110-71-4,1
7,56.731919909931165,81.77289736479841,57-55-6,1
8,59.92745480480986,77.37717932374201,108-93-0,2
9,62.32344173261689,88.04740271754666,108-90-7,2
10,60.873606664802644,86.93768269833924,98-82-8,2
11,56.710411413136676,84.44593899064846,109-69-3,2
12,72.95739291220482,83.12888891576368,111-70-6,3
13,60.97433778415003,84.53647141994354,111-96-6,3
14,67.99626281531516,80.14756680639178,96-49-1,3
15,56.36840409603321,86.11746500431343,591-78-6,3
16,59.24987717927654,83.04280477091622,628-63-7,4
17,82.07180202167712,80.41359471319338,111-87-5,4
18,59.31307902070367,88.5311853546608,123-92-2,4
19,53.320881910550426,85.28184598508082,1634-04-4,4
20,56.52798315877938,84.45091048219054,98-08-8,5
21,55.59062042153984,84.45963826981288,109-86-4,5
22,56.976591825188194,83.26128753997065,75-85-4,5
23,56.98660975028642,84.16065728664441,75-65-0,5
24,57.58294125790636,84.90923538821306,110-19-0,6
25,55.608012443728406,84.61022293817254,96-47-9,6
26,56.49695080620812,83.18804652970998,123-51-3,6
27,61.39444014236277,80.91040304210007,108-24-7,6
28,56.49189279638218,84.37055793526682,71-43-2,7
29,57.13378236116984,85.14142064362174,71-36-3,7
30,50.12074276202368,76.96546466867534,75-15-0,7
31,51.53733051609322,84.87286008321267,120-92-3,7
32,51.98979422053522,84.7371856865572,75-09-2,8
33,53.391988711152166,86.45299086031898,123-91-1,8
34,55.30678181231441,85.17464326436827,64-17-5,8
35,54.69869242643779,84.0975622087764,141-78-6,8
36,47.65045385241215,82.72955338190644,109-94-4,9
37,50.31171288099884,75.11326055027835,64-18-6,9
38,56.51278610235837,81.20056388688698,142-82-5,9
39,51.29298094789032,81.79262291106474,110-54-3,9
