NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,57.37300665163258,82.13254073046248,121-44-8,0
1,43.13921442447149,81.92744208548214,60-29-7,0
2,41.86167061897121,67.90294010576322,7732-18-5,0
3,60.39120990007221,80.5035152184161,107-21-1,0
4,69.19032063245888,89.34134299486068,100-51-6,0
5,63.28166095386557,86.30536629349331,102-76-1,0
6,61.554658665579076,84.17714315286148,123-25-1,0
7,56.1352072948786,79.05299795478739,107-21-1,0
8,96.8620030878612,75.49086526114324,56-81-5,1
9,54.488886859943094,83.23776599952996,107-06-2,1
10,57.73429609527887,85.38493124491413,110-71-4,1
11,58.747539401943364,81.96361124498111,57-55-6,1
12,57.953033560683636,85.81760987966315,7226-23-5,1
13,67.41265023043974,81.60149642797009,96-49-1,1
14,55.090580256519125,86.82178594892397,109-69-3,1
15,61.042642253955584,88.23641645437851,108-75-8,1
16,82.08933327567259,80.23608645323218,111-87-5,2
17,59.98695666411248,89.71433661046555,591-78-6,2
18,58.25153213150823,80.42581460449169,1634-04-4,2
19,57.09118255120331,85.83002858188105,109-86-4,2
20,61.36457150291399,88.74894216693494,75-85-4,2
21,56.670410250401915,82.41184529403816,75-65-0,2
22,57.065710909024745,86.19748886817526,110-19-0,2
23,53.13036390413309,84.3922983763391,96-47-9,2
24,72.13810708271416,80.62376654146523,108-32-7,3
25,50.17708635129314,76.02485369728421,67-64-1,3
26,80.50761263131557,83.01390534268822,126-33-0,3
27,60.818647391199676,79.77139726654981,68-12-2,3
28,59.435779830592594,84.73267162274396,123-51-3,3
29,57.41243372422454,84.0648680847982,108-24-7,3
30,55.46649157699856,84.93942113628725,71-43-2,3
31,53.795022428133315,80.9507910430842,71-36-3,3
32,53.6840808195516,80.70814864642743,75-15-0,4
33,55.88309273774415,86.9177907915392,108-90-7,4
34,57.66652293586487,81.70833481962379,98-82-8,4
35,63.05563972637973,80.5984517611007,108-93-0,4
36,57.85682458617331,81.9617641212108,120-92-3,4
37,57.81270517393936,83.39843666720654,75-09-2,4
38,53.36487183412001,81.76395664808499,123-91-1,4
39,56.53922510212279,87.36047659451984,64-17-5,4
