NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,83.24872729176369,80.66917156013001,111-87-5,0
1,64.72920933391993,83.60233965087936,872-50-4,0
2,57.239690600286295,80.2398737053069,107-21-1,0
3,50.645861256257405,69.01225106188235,76-05-1,0
4,63.09448040498963,80.20563578400268,127-19-5,1
5,58.715038208781884,80.68939741501062,111-96-6,1
6,62.386860533972985,87.72297798683732,108-75-8,1
7,53.340782775473194,86.23810756236523,107-06-2,1
8,78.39264850275467,79.02894534694737,100-51-6,2
9,55.31165820435505,85.11078840156458,110-71-4,2
10,61.00177965906439,83.38203264882318,57-55-6,2
11,54.07484197176665,84.78747855773283,109-69-3,2
12,64.58715505389603,80.33928000073432,108-93-0,3
13,50.13307338433271,77.74596765114114,67-64-1,3
14,60.96555796268346,88.75128314757276,102-76-1,3
15,63.94132401196863,84.0310866204117,7226-23-5,3
16,75.29911630846257,82.06073641392642,108-32-7,4
17,84.02773514450568,84.04651087500876,126-33-0,4
18,92.53127624665638,80.79394436209523,56-81-5,4
19,66.20762137191268,83.68108318926406,96-49-1,4
20,61.5449673576001,84.357753165808,123-25-1,5
21,61.971913569872726,85.97693680943988,591-78-6,5
22,54.467736567724415,86.94327421824126,1634-04-4,5
23,56.1406234600851,84.97034405907755,109-86-4,5
24,58.116154787656825,86.1693237745747,123-92-2,6
25,57.858348484197,83.62928082147113,628-63-7,6
26,51.61134297410514,86.51880586308853,75-85-4,6
27,59.23299595216122,81.65056627819322,75-65-0,6
28,56.624762953425865,85.52963801822746,680-31-9,7
29,61.71631037296499,86.9854322317814,110-19-0,7
30,53.381959304707756,85.89184831948387,96-47-9,7
31,52.86627846983185,90.69907602771701,123-51-3,7
32,63.265474637096375,82.6938058844892,108-24-7,8
33,53.96434237165951,85.4661277318258,71-43-2,8
34,55.58727954800134,85.62493044112158,71-36-3,8
35,51.95762173585739,78.09481558723856,75-15-0,8
36,57.2230218972589,84.6375242058912,108-90-7,9
37,59.894456892672224,86.07632155593168,98-82-8,9
38,56.657961457308794,86.06895284883774,120-92-3,9
39,51.156959128893405,84.40491222755325,75-09-2,9
