NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,78.68584734829959,85.94099401566355,100-51-6,0
1,59.371959230414106,80.0846884381848,540-84-1,0
2,46.410416339381555,72.5502610665536,75-05-8,0
3,61.65516462765042,86.80211550044721,7226-23-5,0
4,76.6335573484091,83.9277869734479,111-87-5,1
5,95.55469393118607,79.29107368439014,56-81-5,1
6,54.821044440785656,83.631663248004,107-06-2,1
7,56.445385556850596,81.73115056767509,110-71-4,1
8,63.09368991315358,78.15723023000271,68-12-2,2
9,62.01798512713392,86.56309478949153,110-19-0,2
10,58.8379738751635,86.10279756580324,591-78-6,2
11,59.59598129491519,89.18752857486949,109-69-3,2
12,48.93944314917893,64.77825675785603,76-05-1,3
13,58.298150487887185,84.7740239683501,108-90-7,3
14,53.87795938260917,74.2352855295467,67-66-3,3
15,58.85368186118024,83.83721725117235,57-55-6,3
16,69.87135902466123,81.84688572382449,96-49-1,4
17,63.66023866757698,86.00101810873856,108-75-8,4
18,52.38526712053289,84.56522604476143,1634-04-4,4
19,56.53933864511875,84.7195821822874,109-86-4,4
20,58.81108603872633,83.24922989015164,108-94-1,5
21,60.657346552904094,88.1401349011306,105-58-8,5
22,56.272388445397965,85.00483688193489,75-85-4,5
23,57.623252357008276,82.06965294313575,75-65-0,5
24,50.800533507766005,84.1342977518969,96-47-9,6
25,56.355769991026136,84.63732742048052,123-51-3,6
26,60.86632363268462,81.79681356727862,108-24-7,6
27,54.37084409287957,85.20746299121396,71-43-2,6
28,56.85535208999858,85.71260598784387,123-92-2,7
29,55.11498241384963,83.81733885380635,71-36-3,7
30,45.24220405440992,78.27175449736393,75-15-0,7
31,63.589281944862904,80.08339880887385,108-93-0,7
32,64.45611114780814,84.61690828915951,98-82-8,8
33,57.674113420229425,83.49292496792778,120-92-3,8
34,52.73771095272119,84.16757036105938,75-09-2,8
35,61.88555319184065,83.1873960694092,123-25-1,8
36,52.170441568137015,86.37475122252445,123-91-1,9
37,60.72104935786535,79.84729422234743,107-21-1,9
38,56.177225038838685,84.55967816383604,64-17-5,9
39,53.265671210880036,83.63800921128075,141-78-6,9
