NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,61.966472341315054,80.63768985680537,57-55-6,0
1,74.9529340365197,85.06294566414284,100-51-6,0
2,80.93156293082238,81.9512172534241,111-87-5,0
3,52.699741706210276,83.15131472363257,110-54-3,0
4,79.22648266561009,82.88357762532594,126-33-0,0
5,52.063853978868025,79.70417509874224,79-20-9,0
6,56.43169566044524,84.42029082142336,75-52-5,0
7,58.43146952743883,78.74303902859988,107-21-1,0
8,59.87223150962526,83.83997191597669,111-96-6,1
9,61.94680047664066,86.42591039094032,108-75-8,1
10,96.35069733914622,77.21965721201688,56-81-5,1
11,56.24161702686172,82.98358950339781,107-06-2,1
12,51.117629116748084,81.56417507539916,110-71-4,1
13,68.93309052051174,82.38860317808721,96-49-1,1
14,56.79204055896437,83.02391450816275,109-69-3,1
15,60.53499571336798,83.73074170604531,591-78-6,1
16,61.13342205287986,83.78452819152919,7226-23-5,2
17,50.73549040410709,84.10673659128693,1634-04-4,2
18,57.2345192163133,91.18448276118401,109-86-4,2
19,57.66275441566851,81.01433239813636,75-85-4,2
20,51.3545940188173,83.1415639628227,75-65-0,2
21,62.51425857267644,84.62220323678432,110-19-0,2
22,55.008086709894215,85.14036482379986,96-47-9,2
23,54.741886939699164,85.26197669437515,123-51-3,2
24,59.55257918813292,87.94146091115124,123-25-1,3
25,63.828450435186326,81.95878322600757,108-24-7,3
26,53.32877234969102,87.250826802365,71-43-2,3
27,54.642247486554346,84.61274776173863,71-36-3,3
28,48.36977573355631,76.37759176650242,75-15-0,3
29,58.048010578627135,83.23080390140161,108-90-7,3
30,56.017443531787556,84.72649244685768,98-82-8,3
31,66.0501708667032,80.54969134729471,108-93-0,3
32,57.60736118395242,86.67265814632795,120-92-3,4
33,48.09150615187776,82.55896214654469,75-09-2,4
34,57.29588418503949,84.37522497467344,123-91-1,4
35,49.92747713490373,84.20547355839558,64-17-5,4
36,55.49505729547499,84.0262771905931,141-78-6,4
37,52.30312563640637,78.24200221648486,109-94-4,4
38,47.63059404149979,75.20195505417993,64-18-6,4
39,49.64223189826398,80.00025153620417,142-82-5,4
