NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,84.39506444395107,78.30617025595565,111-87-5,0
1,50.0169789507245,80.14315690654868,75-05-8,0
2,74.77744107416014,88.10708921339419,100-51-6,0
3,58.51187814381186,88.92416725186388,7226-23-5,0
4,68.75714588040296,84.32699837382323,108-32-7,1
5,70.4644998824701,81.29661330776334,111-70-6,1
6,63.68106814965533,82.0413754982329,108-93-0,1
7,56.994414459488844,85.43438156434104,107-06-2,1
8,57.035776317000376,84.63126024177075,100-66-3,2
9,54.250457576410035,83.58742510909745,110-71-4,2
10,56.059353289760004,82.26453559207116,57-55-6,2
11,56.52907296512835,85.14763777660144,109-69-3,2
12,63.62419033267922,83.3484073641257,96-49-1,3
13,62.07122442411373,87.1630423789658,108-75-8,3
14,60.825777092166426,83.30047797069955,591-78-6,3
15,50.711979581653864,82.636205519991,1634-04-4,3
16,54.331654256882885,88.4121423989594,109-86-4,4
17,55.040272094049584,84.86219655678937,75-85-4,4
18,54.29205301112571,83.25968319645229,75-65-0,4
19,60.42789383737943,83.24711259685044,110-19-0,4
20,62.049632364533814,85.49293298752939,102-76-1,5
21,91.04977445986002,75.11189402776387,56-81-5,5
22,52.84813049410355,84.3203254589832,96-47-9,5
23,61.686652538445564,87.12569130892555,123-51-3,5
24,63.75851459710542,81.4411158329335,108-24-7,6
25,54.15765271459351,83.78502407174682,71-43-2,6
26,54.93006411684435,84.81403150077354,71-36-3,6
27,51.775800304359954,80.62104368029185,75-15-0,6
28,57.20295195480758,85.95471564153138,108-90-7,7
29,59.73573298215246,85.7462697850481,98-82-8,7
30,58.4171497851972,85.09223715673116,120-92-3,7
31,55.982333524315486,83.95920939308638,75-09-2,7
32,62.2113777108235,83.31351400995642,123-25-1,8
33,58.17361514195106,87.31920694357532,123-91-1,8
34,61.60545494213514,81.69096564338484,107-21-1,8
35,57.42867905746096,84.62549162046507,64-17-5,8
36,54.666825729674855,86.20643401877518,141-78-6,9
37,54.967455844530875,83.61689469910847,109-94-4,9
38,51.71928305929292,77.1866255177369,64-18-6,9
39,51.76989114665462,80.2946786855592,142-82-5,9
