NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,59.0940019977612,86.97765560973927,680-31-9,0
1,45.7704000940643,77.79555290972027,64-18-6,0
2,73.00131404637575,84.46984436974002,100-51-6,0
3,49.13722697412799,84.69193363419507,60-29-7,0
4,53.29622942942844,87.40525382545611,96-47-9,0
5,61.392806238956766,82.5084915931745,107-21-1,0
6,62.737103732151354,86.58615427547636,127-19-5,0
7,64.66080703724683,85.71341167403892,96-49-1,0
8,65.60532751641033,81.65828486909903,67-68-5,1
9,54.92986267385533,83.42369050021314,142-82-5,1
10,56.458144157363854,81.93854296360215,108-10-1,1
11,79.6210222573335,84.69228231506027,126-33-0,1
12,56.7431595507802,85.84145606480979,591-78-6,1
13,94.7550871147187,77.88166244942417,56-81-5,1
14,50.24957822396069,83.1343145012348,107-06-2,1
15,56.760041780782,83.38127605453613,110-71-4,1
16,63.76579910241599,82.58475645280078,7226-23-5,2
17,59.7419052177032,81.35278263427658,68-12-2,2
18,58.133546030902174,80.86342830922976,57-55-6,2
19,60.15475659105208,83.87787667365527,109-69-3,2
20,62.19605994745835,81.82718271597395,108-75-8,2
21,52.593613276100996,84.71077008858202,1634-04-4,2
22,52.87947877451123,89.01768176316891,109-86-4,2
23,56.88323146001374,85.06186881181172,75-85-4,2
24,54.32581341872387,85.10339855752261,75-65-0,3
25,53.474172996379565,86.27803059625323,110-19-0,3
26,58.50877810707642,89.56667300137855,123-51-3,3
27,64.34284487790413,81.75263076554583,108-24-7,3
28,61.002559764026934,86.49450306271328,71-43-2,3
29,53.35756583037034,85.26567049761877,71-36-3,3
30,49.82446731148163,80.28521354602456,75-15-0,3
31,60.380496503684896,83.75755876867814,108-90-7,3
32,69.59584119265301,78.81717377781517,872-50-4,4
33,59.22592587263693,84.82769829862734,98-82-8,4
34,62.57974020544505,84.74366825610419,108-93-0,4
35,57.669612991381626,83.1472609639114,120-92-3,4
36,55.35948102857582,82.71622374170532,75-09-2,4
37,60.42250697360162,83.12019077457579,123-25-1,4
38,57.609490211356366,82.2186308450848,123-91-1,4
39,51.48091317230507,85.83427055728846,64-17-5,4
