NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,47.06082647309341,78.22850998760768,67-64-1,0
1,58.78762757285325,78.63345215021435,107-21-1,0
2,82.49910489780525,82.94572808522415,111-87-5,0
3,57.4480003838359,85.70710720675879,123-91-1,0
4,59.47176408399606,85.6428571096299,98-82-8,1
5,65.98825909812305,85.43345938406299,96-49-1,1
6,62.539923042590964,86.54533401466529,111-96-6,1
7,75.6144270096031,82.79263303609625,108-32-7,1
8,56.98592240814007,84.59794374403255,123-92-2,2
9,60.66254177083853,86.71573995274335,7226-23-5,2
10,60.23068805391126,84.00341335208856,628-63-7,2
11,95.5032222512134,80.64181471739849,56-81-5,2
12,68.27213690498866,81.77564691804018,67-68-5,3
13,67.73803820226645,83.47300230724699,872-50-4,3
14,79.39847116166113,84.82697843440616,100-51-6,3
15,55.31545291533894,85.6183017878258,107-06-2,3
16,63.53999009905191,83.84171529580084,102-76-1,4
17,63.76613099770562,85.17289509343168,123-25-1,4
18,58.83824637645476,86.16891150624654,680-31-9,4
19,54.91400768316097,80.25275633970212,110-71-4,4
20,58.39517303752763,82.12694160964506,57-55-6,5
21,57.362498324620915,89.49909773683683,109-69-3,5
22,63.25027911152761,88.09933501071255,108-75-8,5
23,58.2555283341002,87.56477806499034,591-78-6,5
24,67.43162129381986,82.29957601558331,111-70-6,6
25,57.01637805896283,87.17577047402149,1634-04-4,6
26,53.528391199835255,84.88565065579218,109-86-4,6
27,58.047204173699846,85.48457394523174,75-85-4,6
28,51.740618419907335,76.548881804637,67-66-3,7
29,56.41236748953045,82.3332442592461,75-65-0,7
30,61.29401423997043,85.53735299455167,110-19-0,7
31,56.40367331359481,84.406863581573,96-47-9,7
32,57.82459792268567,90.72417892139603,123-51-3,8
33,62.06986595205191,84.38543392397519,108-24-7,8
34,57.12376598258575,81.98535345647421,71-43-2,8
35,54.28203180146441,83.36075433955155,71-36-3,8
36,47.68267052684285,76.98110884996125,75-15-0,9
37,59.77071644084415,83.75224549147428,108-90-7,9
38,66.774259909917,82.09691387215176,108-93-0,9
39,56.592286058512755,85.31077632154613,120-92-3,9
