NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,52.83305788217556,80.88352785308301,79-09-4,0
1,62.55538327499798,89.37225567771664,123-25-1,0
2,78.34083679620973,80.71632707018843,111-87-5,0
3,50.29544800391443,74.25158870783635,64-18-6,0
4,73.477811531281,85.37824683921895,100-51-6,1
5,53.544912567628906,82.98849458298602,540-84-1,1
6,79.59126927982001,83.14227159393248,126-33-0,1
7,56.84080836254677,81.6341587977233,123-51-3,1
8,91.79200820050264,79.23213002714907,56-81-5,2
9,53.186385406127656,86.32064658130544,107-06-2,2
10,59.387266035099856,83.62881656186326,110-71-4,2
11,61.33611965802817,84.0419302203094,57-55-6,2
12,65.83331765391489,87.56959587214197,102-76-1,3
13,57.93329950598671,86.59106274033365,680-31-9,3
14,66.51286194702541,81.60685134194946,96-49-1,3
15,56.93171852362842,84.68572954957233,109-69-3,3
16,62.4969818719905,85.68543571312908,7226-23-5,4
17,61.73541868777648,82.85172947367015,108-75-8,4
18,63.77593176364304,85.8780837930597,591-78-6,4
19,52.58405846981909,87.10963326125459,1634-04-4,4
20,70.12976504133238,79.53381314761563,108-32-7,5
21,53.33017205369119,83.72827321871523,109-86-4,5
22,58.378225875502544,84.98139009630746,75-85-4,5
23,58.033733217816774,84.53230970434441,75-65-0,5
24,55.72507100450337,85.773788905975,110-19-0,6
25,52.12466875146673,84.06587663776736,96-47-9,6
26,61.08754742252743,83.00739882578466,108-24-7,6
27,54.69849814218635,84.01426839606475,71-43-2,6
28,65.67503166394712,85.18226225979389,111-70-6,7
29,53.247861454943774,84.41612738084292,71-36-3,7
30,44.86984183574711,76.13925060304435,75-15-0,7
31,55.80686817848412,82.67791314371178,108-90-7,7
32,56.78579832050985,82.02079219782784,98-82-8,8
33,66.85503447734212,80.07046554859853,108-93-0,8
34,58.5778654862307,80.75536076487289,120-92-3,8
35,57.31547283821974,83.93058872476354,75-09-2,8
36,54.51984947539352,86.80361557232507,123-91-1,9
37,59.82041601085624,82.79448489440678,107-21-1,9
38,51.3310818678893,83.15266383920653,64-17-5,9
39,53.64092016955362,84.37330514391938,141-78-6,9
