NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,56.31404782953937,82.2809852657282,108-10-1,0
1,76.54287488899796,85.20580187182583,100-51-6,0
2,45.77983139528855,72.10899065914131,64-18-6,0
3,59.207924076208975,86.47084333987955,7226-23-5,0
4,87.06605245253658,83.41157056292661,111-87-5,0
5,41.70117262017045,64.48556183937148,7732-18-5,0
6,62.545633528732246,83.96850123698138,123-25-1,0
7,60.072928100173485,84.37689271135446,57-55-6,0
8,66.70485020048785,82.45306023617137,111-70-6,1
9,93.72789569569633,77.09626095239135,56-81-5,1
10,55.92081620198668,85.69933080593928,107-06-2,1
11,55.855283507897845,88.76698443145075,110-71-4,1
12,66.71794030571148,85.33753969849765,96-49-1,1
13,54.492952291729864,87.05663642066817,109-69-3,1
14,62.655492295487086,85.9829393490541,108-75-8,1
15,59.413136062199335,83.82701290244673,591-78-6,1
16,58.414694019591046,84.03833710157251,109-60-4,2
17,70.175740154415,81.65040723295463,108-32-7,2
18,65.30569968033767,82.17730566353313,872-50-4,2
19,53.05218175805188,83.54726761370465,141-78-6,2
20,52.62201421605793,82.85243925534817,78-93-3,2
21,79.78585045623932,84.4311725865478,126-33-0,2
22,45.930981184777146,77.18137454248219,67-64-1,2
23,66.41775748297722,80.73789732704381,127-19-5,2
24,52.59316632741731,83.13412137641453,1634-04-4,3
25,54.10359614506183,86.43149046743008,109-86-4,3
26,57.554626657744556,84.76950256668864,75-85-4,3
27,51.354259898691836,79.68729427750749,75-65-0,3
28,57.56703831814228,87.55726313319782,110-19-0,3
29,53.002121896296686,85.13253257622969,96-47-9,3
30,53.594635123853415,85.15833333544289,123-51-3,3
31,65.43213724551795,82.77101012406764,108-24-7,3
32,54.436958484775005,85.67507187239626,98-08-8,4
33,52.70784161014435,85.08156966956672,71-43-2,4
34,56.0387355154535,84.80108451831528,71-36-3,4
35,48.03343202170392,80.31193183805138,75-15-0,4
36,57.35488371618593,83.63618308164867,108-90-7,4
37,60.41461320607103,87.19563194373124,98-82-8,4
38,62.38355511185951,82.28105617042095,108-93-0,4
39,58.99066720393925,86.58400655038486,120-92-3,4
