NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,65.92094034057683,82.42256507648598,96-49-1,0
1,54.6253562502995,88.93230657875296,64-17-5,0
2,53.03959195686496,74.55234003828171,67-66-3,0
3,65.60661579338559,82.82221660525855,96-49-1,0
4,65.52541134446157,84.74135392323821,102-76-1,0
5,77.73066448222096,85.61967594211185,100-51-6,0
6,59.30621516828875,85.29668715745146,108-20-3,0
7,83.41153128383357,83.30067891214344,111-87-5,0
8,60.067589531750684,85.48061488463968,628-63-7,1
9,84.2796724632639,81.39588514335591,126-33-0,1
10,56.75196807837545,83.39120623594097,123-92-2,1
11,97.37422316696488,77.74236544203302,56-81-5,1
12,57.29089551910376,83.2706626845438,107-06-2,1
13,56.98094348171771,85.19623685463323,110-71-4,1
14,57.51023369307235,80.94862042836219,57-55-6,1
15,59.83029111986075,83.99835484976728,109-69-3,1
16,60.70808044314445,84.6121192119899,7226-23-5,2
17,59.481363525902225,89.02495288707657,108-75-8,2
18,61.266593197324646,85.05913181067025,591-78-6,2
19,54.57272632686688,84.57615639000169,1634-04-4,2
20,56.17647367027674,81.91496658338546,109-86-4,2
21,51.88180904415561,82.36120261655397,75-85-4,2
22,53.7043732512437,83.34763073817125,75-65-0,2
23,54.853391694339386,84.92261774435377,110-19-0,2
24,63.427983165095604,86.39354311157518,111-96-6,3
25,63.89331880230053,82.61363597139888,123-25-1,3
26,50.25611944214955,85.91354979838003,96-47-9,3
27,55.51194332171391,89.4706309855525,123-51-3,3
28,60.68683256472553,79.5249754773217,108-24-7,3
29,55.47238429092099,83.95784450412232,71-43-2,3
30,59.35376079095428,84.0994068819528,71-36-3,3
31,48.845281488782526,75.82469527865537,75-15-0,3
32,62.95291066217407,87.46837172426271,108-90-7,4
33,57.03559958069079,85.70949541653981,98-82-8,4
34,64.42923517676878,84.19846013614932,108-93-0,4
35,60.5404639328422,84.59067751018678,120-92-3,4
36,53.72082115197577,83.53813759591729,75-09-2,4
37,60.25761300656969,83.85073542122143,123-91-1,4
38,63.85462515038302,80.34071207098502,107-21-1,4
39,56.623359965488454,78.42297323290876,141-78-6,4
