NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,73.24920980610878,85.02939769808732,100-51-6,0
1,69.46944234327086,79.7049174772477,67-68-5,0
2,55.53688302406665,86.45027559648686,109-69-3,0
3,51.28397510225693,81.92201286066953,75-15-0,0
4,55.520908465981286,81.20747057713376,79-09-4,0
5,79.79646760050379,84.74224358107486,126-33-0,0
6,78.3892586633829,86.13566034873618,100-51-6,0
7,61.87717824869199,85.395505823716,98-82-8,0
8,93.85660580375732,75.83079016193703,56-81-5,1
9,55.263885024288456,81.86750071733138,107-06-2,1
10,55.65611693495621,84.44008137984117,110-71-4,1
11,58.449517701642975,81.48162880074057,57-55-6,1
12,58.49882368018569,86.2301737918492,7226-23-5,1
13,73.08113142265536,84.94378521917969,96-49-1,1
14,63.43949536790699,87.23866830428913,108-75-8,1
15,61.50384613536109,86.80841558293608,591-78-6,1
16,57.18009425019401,83.55403071056726,123-92-2,2
17,56.62395436215466,86.16261492122138,1634-04-4,2
18,58.47315197708824,84.1605859191233,109-86-4,2
19,58.67119835497743,84.94532711443556,75-85-4,2
20,51.443861956875566,82.58324677895042,75-65-0,2
21,54.26537991069815,86.60082906558229,110-19-0,2
22,54.31431118016304,83.65025897079646,96-47-9,2
23,51.6833282093744,83.70279347545777,123-51-3,2
24,59.89871794153316,81.35439302352863,628-63-7,3
25,65.02008877816496,82.40364269771149,872-50-4,3
26,62.9442067137944,81.79674361448673,108-24-7,3
27,56.86093000636336,85.37874229525119,71-43-2,3
28,56.04024570468394,84.6539416719487,71-36-3,3
29,58.519946292612694,84.18272848452281,108-90-7,3
30,63.45170450305594,83.93380022535817,108-93-0,3
31,60.57814873053083,84.68694094132849,120-92-3,3
32,84.450990747378,84.2419971397398,111-87-5,4
33,53.18370180535104,82.22628227075305,75-09-2,4
34,64.20260374095612,85.28968312803765,123-25-1,4
35,53.6542692938856,88.73669375852896,123-91-1,4
36,60.093271091944565,81.78868717445596,107-21-1,4
37,54.451620814748644,84.39767606576922,64-17-5,4
38,54.19534483458321,80.7616672291494,141-78-6,4
39,52.17330991447436,82.16591400029674,109-94-4,4
