NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,82.44623144979705,85.21911634727306,126-33-0,0
1,53.919972166248435,80.93165253151355,142-82-5,0
2,77.27862637260522,84.99738911907563,126-33-0,0
3,74.0371885598153,84.80197954059724,100-51-6,0
4,62.845090595247,85.58675867242802,57-55-6,0
5,68.04139395727242,81.55546397113717,96-49-1,0
6,51.31253200001114,77.43578890548858,75-15-0,0
7,83.71074868498219,81.48022799380674,111-87-5,0
8,96.02706055934293,81.3037996309029,56-81-5,1
9,56.888582907075275,81.30826280899213,107-06-2,1
10,52.77384928664414,80.7722503655732,110-71-4,1
11,61.151591418124944,85.69263029726616,7226-23-5,1
12,53.592891801993446,85.08690274412648,109-69-3,1
13,63.902663235774035,90.55619727740812,108-75-8,1
14,59.594954730898095,84.99882654653746,591-78-6,1
15,54.880523864043155,84.95978946781652,1634-04-4,1
16,62.6374482913046,87.60008367587812,123-25-1,2
17,58.47592302057408,86.36141495893868,109-86-4,2
18,55.06900067014638,82.02302820817397,75-85-4,2
19,56.76668464252009,81.98719524177045,75-65-0,2
20,61.03989682806476,81.5866891145527,110-19-0,2
21,48.74778064047069,83.50316797202521,96-47-9,2
22,53.32462474235508,84.99488464497806,123-51-3,2
23,59.624810438854595,82.70487431415235,108-24-7,2
24,56.6587884837262,82.17160811485368,680-31-9,3
25,62.86915210075041,85.83702770856493,71-43-2,3
26,54.97397615807954,82.42999906955394,71-36-3,3
27,57.43570896276573,83.52571169563757,108-90-7,3
28,60.38463221332388,85.375075092211,98-82-8,3
29,63.09554560191092,80.58620602884177,108-93-0,3
30,58.60826963716997,82.89634333910391,120-92-3,3
31,52.977310884194466,85.77154433532456,75-09-2,3
32,58.80559558051234,85.86882330384252,123-91-1,4
33,61.23789389149979,83.00515049983093,107-21-1,4
34,51.40132034289206,84.38133840166654,64-17-5,4
35,53.275128987291794,82.90396337105044,141-78-6,4
36,47.11468269036628,84.44841797990198,109-94-4,4
37,50.30933258310536,77.62624818964491,64-18-6,4
38,70.31097180794194,80.95143866196281,111-70-6,4
39,51.72248078446068,82.97863066243431,110-54-3,4
