NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,56.197379454070216,82.20738043294442,75-85-4,0
1,78.88965527401437,83.38480906692949,111-87-5,0
2,55.47976883078064,87.12555297381063,64-17-5,0
3,76.93769408789082,80.24334276187159,126-33-0,0
4,60.659709336894636,86.23180790937602,102-76-1,1
5,41.87293362782411,63.19716285102015,7732-18-5,1
6,56.32835547278769,83.09999668376786,109-60-4,1
7,54.06521176166072,86.53339572780907,75-52-5,1
8,100.39492284979976,76.2067722586207,56-81-5,2
9,55.53034170203645,85.32401751612008,108-90-7,2
10,70.4566196094663,87.23852873814488,96-49-1,2
11,55.59034523354859,88.35676581185476,123-91-1,2
12,53.33918380401601,87.9129240545214,67-63-0,3
13,56.08698873595561,85.00422399036015,108-75-8,3
14,49.77512426747775,87.10141018120845,107-06-2,3
15,54.20441968683672,80.02113516144885,110-71-4,3
16,64.64235302467357,81.2376260780964,67-68-5,4
17,59.46082062239205,79.55153119667084,57-55-6,4
18,62.0359109529967,82.50669936023695,7226-23-5,4
19,52.16170351642475,86.05073633517208,109-69-3,4
20,70.2704048020109,82.92878174774015,111-70-6,5
21,71.41261049560747,78.68991576821345,108-32-7,5
22,59.69525791024189,82.82757435449871,591-78-6,5
23,53.993278840515465,81.87561147117016,1634-04-4,5
24,80.74983298116904,83.6012232654933,100-51-6,6
25,57.889356247035074,83.90183938921832,109-86-4,6
26,53.50961702522594,86.52834015759431,75-65-0,6
27,55.897298895241725,83.40135023120351,110-19-0,6
28,53.96918579428568,86.7046022500341,96-47-9,7
29,56.36546034204253,84.6282210458831,123-51-3,7
30,67.79749161927865,82.77491437102206,108-24-7,7
31,54.53697516216258,86.14111304097077,71-43-2,7
32,57.44505215531659,83.12166876211413,71-36-3,8
33,53.05574277675834,81.49164194407065,75-15-0,8
34,58.93091401397664,84.71878250871224,98-82-8,8
35,62.47082621720846,79.6270876029882,108-93-0,8
36,57.641536387737986,80.83187914516995,120-92-3,9
37,54.12089604816241,82.7665690047415,75-09-2,9
38,61.30885809222658,83.31102365628502,123-25-1,9
39,61.73523997004189,82.76641932918048,107-21-1,9
