NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,75.08773296986912,83.35490468474785,100-51-6,0
1,53.998828871188906,83.01569368147317,110-54-3,0
2,80.29037586852,81.33179422319266,126-33-0,0
3,60.95152269578705,82.22167691761318,107-21-1,0
4,53.72549960207966,79.35572258066483,142-82-5,1
5,64.94467560910098,84.85006918046649,111-96-6,1
6,93.04199586287612,76.21463530254528,56-81-5,1
7,61.81864476537848,86.12738126845004,7226-23-5,1
8,38.506714510211104,77.5018312040475,107-31-3,2
9,57.89908342340738,85.91707917892147,108-90-7,2
10,53.184156956419365,86.61165589327867,64-17-5,2
11,55.39144336804335,83.39753187672854,78-83-1,2
12,67.91268071657935,82.98933622670553,108-93-0,3
13,75.75778654609601,81.99982469018336,111-87-5,3
14,70.40281251412102,86.64307811611431,96-49-1,3
15,57.03733455971137,84.91374354914133,107-06-2,3
16,57.56653788256103,82.82888978887286,110-71-4,4
17,60.76243585384875,80.02169069576432,57-55-6,4
18,54.47734521229278,85.28186503400765,109-69-3,4
19,60.15078006938226,88.02841353436726,108-75-8,4
20,64.78376256628128,85.73910511691494,102-76-1,5
21,58.88004865301117,87.10441167861318,628-63-7,5
22,75.09020447475122,80.98940114337694,108-32-7,5
23,59.42903462050464,89.54952963525822,591-78-6,5
24,62.91926540785286,89.38905785835011,123-25-1,6
25,54.06867277175445,82.08185352525648,1634-04-4,6
26,54.74699068871989,84.96837525896763,109-86-4,6
27,55.47484793363965,83.80697108346915,75-85-4,6
28,59.079742502386694,85.15855333108362,75-65-0,7
29,54.083691146168974,81.70323735505725,110-19-0,7
30,50.13326031619266,85.16454591609694,96-47-9,7
31,57.614633522417535,86.47249131833841,123-51-3,7
32,57.89940818151404,81.57249336225692,108-24-7,8
33,59.065062037257945,86.57472474154899,71-43-2,8
34,57.258243595757556,84.05576104535228,71-36-3,8
35,51.90379009262451,79.30207023844008,75-15-0,8
36,60.30783278185929,84.26898631244224,98-82-8,9
37,54.48439142139223,82.09404305382884,120-92-3,9
38,54.22931871077316,82.561581052201,75-09-2,9
39,55.196040929528536,85.98705301477445,123-91-1,9
