NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,55.53956071453158,82.32536603674794,79-09-4,0
1,49.21643648731772,82.30072901298863,60-29-7,0
2,82.31653125854758,79.17356069170054,111-87-5,0
3,66.09043543165492,82.10792925473514,96-49-1,0
4,39.25458135950953,75.4008543628681,107-31-3,1
5,72.46166995910052,83.36398374944507,100-51-6,1
6,48.09799016131995,81.81411822651145,109-99-9,1
7,50.71498175309683,74.82200370763113,67-64-1,1
8,52.77866958382516,77.90929690536188,75-09-2,2
9,70.23487372006687,80.3269320246607,111-70-6,2
10,56.29086773272763,87.07672196719074,71-23-8,2
11,87.41487199984246,82.66800468925153,126-33-0,2
12,56.74140964777585,86.92634432229895,680-31-9,3
13,92.39212472035351,77.84814711978996,56-81-5,3
14,55.96617509277305,87.57508660577768,107-06-2,3
15,56.839220424112725,81.6922880509034,110-71-4,3
16,57.183063648574965,85.28188800958502,120-92-3,4
17,59.95859088255819,86.57200364285652,110-19-0,4
18,70.7218152169876,81.48337212211149,108-32-7,4
19,56.09335915466643,86.32873956132366,109-69-3,4
20,54.59485586718543,85.17830513796952,109-60-4,5
21,55.32467007145515,88.97143021225207,75-85-4,5
22,53.611353583222254,79.17855988544235,540-84-1,5
23,56.3562843356053,83.42430359038728,142-82-5,5
24,62.48856265766087,83.5681851748083,108-10-1,6
25,58.73039478541147,84.64561194189585,57-55-6,6
26,54.97202652888316,79.5425161007068,1634-04-4,6
27,56.321739204682174,85.86212521295893,109-86-4,6
28,57.86679531239398,86.20419110583134,591-78-6,7
29,53.73934675544306,81.63849325377274,75-65-0,7
30,54.2723088806537,87.90341081177883,96-47-9,7
31,54.900042274012115,85.27165318053844,123-51-3,7
32,59.451806682335345,86.16091851003769,98-82-8,8
33,66.47240945606491,82.9281513003151,108-24-7,8
34,52.94216699127897,82.87791880248568,71-43-2,8
35,53.40930116262156,83.8085506230223,71-36-3,8
36,59.073762588006126,84.19040936357898,108-90-7,9
37,67.2029209851171,84.021320058786,67-68-5,9
38,47.053766717058224,78.88450329940277,75-15-0,9
39,66.43818614185805,81.23025151111831,108-93-0,9
