NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,54.83537597734403,85.21831698715474,75-52-5,0
1,57.86221341100182,82.09224233967866,7226-23-5,0
2,80.79170127822516,84.8683875426221,111-87-5,0
3,48.304859908458326,76.80877960360675,64-18-6,0
4,91.86223181152606,76.92867570492714,56-81-5,1
5,58.169754007126336,82.60300610020276,107-06-2,1
6,51.27652612044629,82.31906561998214,110-71-4,1
7,57.64025027457418,83.78687757759116,57-55-6,1
8,51.16123367443058,81.36697586555867,108-87-2,2
9,50.857748507890925,86.09485267240457,121-44-8,2
10,53.94028688316773,83.8562423336932,110-54-3,2
11,64.4675159476412,82.02169665154292,96-49-1,2
12,55.470967978245106,85.11455862245893,109-69-3,3
13,62.85883729885876,87.95397698968208,108-75-8,3
14,57.21555765128103,86.1774584014406,591-78-6,3
15,56.69365854055784,88.5847602965527,1634-04-4,3
16,57.0897346427511,84.37287723305249,109-86-4,4
17,54.36394049081158,79.74444116045609,75-85-4,4
18,54.58559314383887,87.94116609556072,75-65-0,4
19,56.687288472156354,84.77446907551493,110-19-0,4
20,55.259032946463314,84.77975841319136,96-47-9,5
21,53.61446345595386,84.7879150659077,123-51-3,5
22,66.49670517864772,81.35597716756801,108-24-7,5
23,52.16663334302046,84.95448662925449,71-43-2,5
24,77.27550731873713,87.59465142846956,100-51-6,6
25,57.84291886631893,85.80775715956072,71-36-3,6
26,50.19079148102447,77.80125842573655,75-15-0,6
27,58.65662328731399,87.6308635937142,108-90-7,6
28,56.75921749905455,82.88730761677041,98-82-8,7
29,64.54318563076116,84.18287232241417,108-93-0,7
30,58.09859129640641,85.77061090544838,120-92-3,7
31,51.85754676438493,87.75633985768233,75-09-2,7
32,59.081422107571676,88.9916533060543,123-25-1,8
33,54.465726490164656,84.36117385662088,123-91-1,8
34,54.74983986698096,78.16848113674236,107-21-1,8
35,56.81538122142052,85.8427587864308,64-17-5,8
36,55.33328730310924,83.74203099790614,141-78-6,9
37,51.65786766092527,86.17645060969156,109-94-4,9
38,51.38687500297012,76.11279402859293,142-82-5,9
39,70.57726836329161,81.19983614059996,111-70-6,9
