NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,51.1044342608602,84.61045304664778,1634-04-4,0
1,53.40821129723901,74.47476399853122,67-66-3,0
2,74.96671609744023,83.05038269759253,126-33-0,0
3,61.40926959070597,75.43688069689718,107-21-1,0
4,53.047649729414886,82.35931604971644,64-17-5,1
5,49.98418728825005,84.27267468991012,109-94-4,1
6,58.41810233889561,83.947773930116,100-66-3,1
7,54.04035750995172,85.31428139026599,71-23-8,1
8,93.80185467620416,80.01592788225939,56-81-5,2
9,48.69079881994847,83.62127103290511,141-78-6,2
10,69.7853396286851,82.28076185711643,108-32-7,2
11,53.01194194045545,86.16617441961255,109-86-4,2
12,56.812564861116485,83.81057769449355,109-60-4,3
13,59.86522040391567,85.93041468742956,98-08-8,3
14,60.783827845658955,79.90962560361422,108-24-7,3
15,65.21536697246839,81.07417781363156,127-19-5,3
16,66.26803621049028,83.95921018728127,872-50-4,4
17,59.54694347687665,84.49984848556598,628-63-7,4
18,53.19156071902292,85.41297222555728,107-06-2,4
19,50.548788437327296,82.60889953436973,110-71-4,4
20,65.14453435534622,82.60369344359746,102-76-1,5
21,64.85236535481195,83.6160294667165,57-55-6,5
22,54.26928039729338,86.13541918304276,109-69-3,5
23,60.62179945301128,90.35024154743188,108-75-8,5
24,66.44048163199584,82.32311084266314,111-96-6,6
25,55.715599598984106,83.0708305746112,110-54-3,6
26,60.44078718796156,88.90443280082067,7226-23-5,6
27,74.49086977848172,87.52515174700865,100-51-6,6
28,67.27999084190675,82.89090737890028,96-49-1,7
29,56.09861438300709,84.8637440015293,591-78-6,7
30,55.517896317876115,85.23127277282681,75-85-4,7
31,57.66681542796657,84.9914101614762,75-65-0,7
32,60.32912744331717,85.48111233150244,110-19-0,8
33,54.55042397341491,86.66339365657603,96-47-9,8
34,52.8086507320519,84.23211447271504,123-51-3,8
35,52.51988357460534,82.09634555612797,71-43-2,8
36,53.06597110154433,81.19246188371447,71-36-3,9
37,48.36947680827696,79.96645345241554,75-15-0,9
38,57.98529720435805,81.3685133309575,108-90-7,9
39,60.37543160733806,84.66581415997354,98-82-8,9
