NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,61.118815859393415,87.51891946512153,7226-23-5,0
1,53.899568925636444,80.28963489000063,110-54-3,0
2,71.90995755798012,82.44800213073813,111-70-6,0
3,97.74790401240932,77.77377046560534,56-81-5,0
4,79.10892031160678,86.50079502495437,126-33-0,0
5,59.396139673042946,84.75650723339903,98-82-8,0
6,51.93015768842077,66.45930052958835,76-05-1,0
7,46.329857031644174,77.70142528560548,75-05-8,0
8,65.95503080502995,82.26193657885459,96-49-1,1
9,60.04464640485841,85.9855699367407,872-50-4,1
10,57.060117918554305,83.5861653479996,123-92-2,1
11,54.09410033043687,88.03920760255639,107-06-2,1
12,53.911422903841796,85.33655036417917,110-71-4,1
13,57.93526469199715,83.66690028605258,57-55-6,1
14,56.870728777394106,85.85068207575618,109-69-3,1
15,56.402389663645494,84.02542613942853,591-78-6,1
16,83.57837331481866,80.71275838633638,111-87-5,2
17,53.667523233151535,85.61386475373212,1634-04-4,2
18,54.94515553644129,83.84898677631585,109-86-4,2
19,57.65603815433144,80.26722636276324,75-85-4,2
20,53.2112353970823,84.5210208417877,75-65-0,2
21,61.00464046004761,85.53416765571194,110-19-0,2
22,53.72193756349858,85.20476810089309,96-47-9,2
23,55.95231730478661,86.43221570177022,123-51-3,2
24,64.67658867749226,84.21686178257274,108-75-8,3
25,59.660256989395016,82.51542537873462,108-24-7,3
26,50.37885643567291,86.57484165442891,71-43-2,3
27,76.86803653183229,85.18991425141381,100-51-6,3
28,51.5575066645977,84.30527497796868,71-36-3,3
29,47.77134201124736,77.74542520303966,75-15-0,3
30,56.05996712010312,85.74134288880609,108-90-7,3
31,62.662564027178234,76.9851316138672,108-93-0,3
32,59.714795441595896,85.00820090832826,98-08-8,4
33,57.3440423090175,84.04139181069343,123-25-1,4
34,60.40271260546079,84.43732027854357,120-92-3,4
35,52.485429447297996,85.42431248843467,75-09-2,4
36,54.854237163964065,86.08061412932159,123-91-1,4
37,60.87450811109296,78.06543483272883,107-21-1,4
38,56.533047604078554,86.49841434286992,64-17-5,4
39,55.33727819169413,84.58315697032617,141-78-6,4
