NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,47.95004564625652,78.28173303673158,75-05-8,0
1,75.77368257721388,81.8019417908767,100-51-6,0
2,59.801619592103194,84.48297849881217,123-25-1,0
3,49.277437229647134,69.81056796459332,76-05-1,0
4,80.42926118422014,85.06623699402304,126-33-0,1
5,93.88567225461472,76.03910053159765,56-81-5,1
6,57.713821164113284,82.90344787460326,107-06-2,1
7,59.58993625864122,84.10276772888894,110-71-4,1
8,59.22244888798096,83.96826478998453,123-91-1,2
9,63.040258497544606,83.76250000655912,57-55-6,2
10,56.10294464974626,84.8446738098064,109-69-3,2
11,64.7527742184052,90.88030429414921,108-75-8,2
12,57.118584014863316,84.27171942151426,628-63-7,3
13,59.63648574095587,78.37977319908961,68-12-2,3
14,59.97426172752162,83.19389572431498,591-78-6,3
15,51.49353065959335,83.62399641328469,1634-04-4,3
16,72.90215883499754,82.03555252300325,108-32-7,4
17,63.91434139144667,82.56518427143841,102-76-1,4
18,61.03555307154057,87.39704460883175,7226-23-5,4
19,54.13708272114927,81.45829288657357,109-86-4,4
20,69.25989134906608,84.16879997659736,96-49-1,5
21,57.50969149771514,82.19184387396989,75-85-4,5
22,56.02824538284857,80.31480215062928,75-65-0,5
23,57.36599170533547,85.40344228440931,110-19-0,5
24,64.5933445986644,84.87188295466498,872-50-4,6
25,57.61391110828585,82.82083195025133,96-47-9,6
26,53.597514970597764,84.73055294315492,123-51-3,6
27,64.26646609945989,85.51781287892469,108-24-7,6
28,83.89241639581574,76.92609836156481,111-87-5,7
29,51.160863776213546,84.85103538939975,71-43-2,7
30,53.360144509597156,84.52726379877717,71-36-3,7
31,46.488946937502746,77.52502906381623,75-15-0,7
32,58.03469052115347,87.78844026552122,108-90-7,8
33,63.42771984388236,80.67543575079324,98-82-8,8
34,64.74744138787938,82.32934776815645,108-93-0,8
35,55.884299657239026,84.27320524804834,120-92-3,8
36,53.289871042704775,82.50364011535723,75-09-2,9
37,58.95396651191311,77.6798758440773,107-21-1,9
38,56.830904285516745,85.26794639405185,64-17-5,9
39,56.07627581374223,82.45712308028995,141-78-6,9
