NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,85.5595726135357,79.79916961946255,111-87-5,0
1,53.22750039939024,84.58604045517355,109-86-4,0
2,64.27893147421288,84.81611839217814,123-25-1,0
3,52.33596619075656,84.04998370469693,64-17-5,0
4,49.38699409501751,80.31837831593637,75-15-0,0
5,61.14709142806803,77.75329370545546,107-21-1,0
6,76.91200210018545,82.08528708405944,126-33-0,0
7,78.38930664740744,84.44089614446386,100-51-6,0
8,95.17411989966936,79.31320442922566,56-81-5,1
9,56.48228877175628,87.07484389170136,107-06-2,1
10,55.191518891088045,84.94629462517234,110-71-4,1
11,61.34679018398698,80.59863988469709,57-55-6,1
12,53.98439592656265,86.74933591819271,109-69-3,1
13,68.9593591414334,87.90430729189521,108-75-8,1
14,58.70350254460538,85.55516970714524,591-78-6,1
15,55.19181432926474,82.4631218738678,1634-04-4,1
16,55.75477501455377,87.57065906022248,7226-23-5,2
17,71.06995394343235,84.69802343539286,96-49-1,2
18,55.22070036663002,85.88406173363957,75-85-4,2
19,53.417010714294065,86.83715014917989,75-65-0,2
20,57.23531812151289,86.55489090888057,110-19-0,2
21,53.890984543182604,84.48038651865983,96-47-9,2
22,58.98910455935891,82.73427635965882,123-51-3,2
23,64.11373278268609,83.93894599451444,108-24-7,2
24,80.98089844408277,84.92780534001776,108-32-7,3
25,53.343616104405974,85.34898060856078,71-43-2,3
26,54.737639434697165,84.8932126398359,71-36-3,3
27,55.83259492497925,89.54988278228856,108-90-7,3
28,58.93082866894195,85.6963772831164,98-82-8,3
29,66.78877568859185,86.59720271683385,108-93-0,3
30,58.890754866188516,87.78405452377226,120-92-3,3
31,52.94336480532594,82.67508668329891,75-09-2,3
32,59.705066450127845,87.35402888319823,102-76-1,4
33,58.05213902775844,82.90709290285007,123-91-1,4
34,58.39992207376226,82.23988270846607,141-78-6,4
35,52.808883004759075,86.38006536088889,109-94-4,4
36,50.283884773892254,76.5897479409888,64-18-6,4
37,54.70629353842745,79.77279373826025,142-82-5,4
38,68.47694241264014,84.2857204310249,111-70-6,4
39,57.11719589510222,81.40890172551589,680-31-9,4
