NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,53.994247009754275,83.66240951152936,1634-04-4,0
1,76.79089663062092,82.7574526693324,100-51-6,0
2,48.02953673809345,61.35062547940387,76-05-1,0
3,83.54082728848375,82.88276913096992,111-87-5,0
4,57.1532455831513,84.31300568495234,628-63-7,0
5,74.78334948974859,85.24163259514333,126-33-0,0
6,57.46298288196157,86.06512792623201,7226-23-5,0
7,49.26491642203638,77.83576765757532,75-05-8,0
8,53.35030644538438,82.15496609358296,108-10-1,1
9,94.86071017737599,78.41274545660953,56-81-5,1
10,54.8638034827108,87.28597553129897,107-06-2,1
11,54.1616500119736,84.06038323782171,110-71-4,1
12,56.341247155224735,80.07912068493745,57-55-6,1
13,64.17752935065107,84.38871338689609,96-49-1,1
14,52.84013730081639,84.27617455887703,109-69-3,1
15,54.963064021616894,84.75873111214189,109-86-4,1
16,58.344108235859515,87.06494944614533,108-90-7,2
17,59.9717892121171,84.05187139441583,591-78-6,2
18,57.45306220483534,84.60822079510557,75-85-4,2
19,55.417591833499785,86.36531512366464,75-65-0,2
20,59.35539330209313,86.33033241799426,110-19-0,2
21,53.55719103963884,85.41567760736746,96-47-9,2
22,57.03625336054633,86.67328076527122,123-51-3,2
23,63.31803297170884,85.43629017233143,108-24-7,2
24,56.23712021477622,82.7733579139782,71-43-2,3
25,55.407318687948404,84.88604243608596,71-36-3,3
26,48.4885717337198,78.28630039861294,75-15-0,3
27,63.74555230570886,84.7556968074872,98-82-8,3
28,67.41887854555782,82.47711861007954,108-93-0,3
29,60.07385553445137,82.16112291078598,120-92-3,3
30,53.14284440239562,82.0163963239208,75-09-2,3
31,55.69380256688517,83.67416865408204,123-91-1,3
32,58.71730288689364,83.66129001491956,107-21-1,4
33,53.97955378865803,88.4832026310169,64-17-5,4
34,52.93594922980612,80.97194937845826,141-78-6,4
35,51.81949724366464,80.04285745414268,109-94-4,4
36,50.790749086769964,72.3234258578224,64-18-6,4
37,55.08761037386188,80.66325643338203,142-82-5,4
38,66.63189214931117,85.47144874687513,111-70-6,4
39,52.49133829931568,79.4625882829368,110-54-3,4
