NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,80.5224030259131,80.64342330657936,111-87-5,0
1,64.2772389674114,85.26136433794704,111-96-6,0
2,79.40014659546483,83.40264978776194,100-51-6,0
3,54.83867761656485,84.1060502895506,75-52-5,0
4,56.790510541348155,87.15971404650543,628-63-7,1
5,58.33006612420017,85.99797373173325,123-92-2,1
6,59.401953558790595,85.63603516297805,107-06-2,1
7,55.32144686849087,82.98511104022012,110-71-4,1
8,71.81659692037759,82.86708945461622,108-32-7,2
9,58.98955539970182,85.3052188626001,78-92-2,2
10,53.13861432960214,84.05275824567555,110-54-3,2
11,91.35628409787937,76.47734610552405,56-81-5,2
12,64.80128041497954,81.83612039753173,872-50-4,3
13,58.644768328033145,82.8710852247131,57-55-6,3
14,60.31112903819758,86.59720780493143,108-90-7,3
15,58.44355719286708,87.74333650624982,109-69-3,3
16,61.17577042503797,83.52059645127208,96-49-1,4
17,62.31771544968811,85.41534974659768,108-75-8,4
18,58.74049566009874,83.65881647893475,591-78-6,4
19,56.62330986942168,87.3482260915143,1634-04-4,4
20,64.21669462652989,81.44933099740281,67-68-5,5
21,57.33046772019958,84.33953208249304,7226-23-5,5
22,57.10067336246685,85.72343838458598,109-86-4,5
23,54.38692692734799,88.3265076760813,75-85-4,5
24,55.835316903150556,82.70332035822776,109-66-0,6
25,54.929643825358774,85.79576941587102,67-63-0,6
26,51.30870419223146,84.3368862233249,71-23-8,6
27,57.478597356320314,85.72581895708196,75-65-0,6
28,54.35776639755961,64.40333272411291,76-05-1,7
29,65.19615987234647,81.34148100285171,108-93-0,7
30,55.53487213046823,85.49530872545812,110-19-0,7
31,55.57263834262781,83.04595318984026,96-47-9,7
32,55.35264327829289,83.99992168833703,71-43-2,8
33,52.09073271590574,85.38612310129349,123-51-3,8
34,62.19930370411677,79.77070973901415,108-24-7,8
35,54.208296864186735,81.61001121314825,71-36-3,8
36,48.83251944876207,80.03300420373638,75-15-0,9
37,54.811313557404645,79.08646856550585,120-92-3,9
38,54.203422209943355,85.27924298924734,75-09-2,9
39,54.22862744024273,81.25201935650718,123-91-1,9
