NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,63.46143667797885,85.01690099693083,872-50-4,0
1,59.19772084911374,88.90685134822436,680-31-9,0
2,54.094826658088834,86.09324491654938,120-92-3,0
3,41.318256165522655,62.97552630433931,7732-18-5,0
4,57.53266191863137,84.22809280908682,109-66-0,1
5,54.65096417844228,81.31190319347945,1634-04-4,1
6,75.85091563710063,86.09055360303462,100-51-6,1
7,65.59373338418361,81.18117257047524,111-70-6,1
8,54.01220856947016,83.41790774987665,71-43-2,2
9,102.31990740147026,77.40838802722885,56-81-5,2
10,55.0507253009958,87.47988829671606,107-06-2,2
11,58.18236997963219,85.64986785360922,110-71-4,2
12,52.6067454691909,80.83503080664573,78-93-3,3
13,84.8099279767677,83.22401356920116,111-87-5,3
14,48.941228734500264,83.62002523961989,109-94-4,3
15,42.78920696876299,75.87454592022378,107-31-3,3
16,63.97983270691323,80.00717671857129,57-55-6,4
17,57.81832272785603,84.43854927885384,7226-23-5,4
18,69.67851703098252,84.87592853958355,96-49-1,4
19,58.20529000237335,85.34930304770971,109-69-3,4
20,59.05118666950874,78.58125181100189,121-44-8,5
21,77.4912053471534,83.8899092443141,126-33-0,5
22,57.77818024078863,84.00504925441727,108-94-1,5
23,54.372854496717395,87.27992270517447,109-86-4,5
24,63.23640932325408,88.14217432881432,108-75-8,6
25,57.03318839880554,85.56398970615776,591-78-6,6
26,55.178482442493504,84.0335905237272,75-85-4,6
27,56.18538091998975,84.97801633536973,75-65-0,6
28,59.3634817298773,85.00741082542793,110-19-0,7
29,57.608284721770865,85.34074621305692,96-47-9,7
30,58.21795693098477,88.32325576652669,123-51-3,7
31,64.56294692323176,81.32051535387839,108-24-7,7
32,50.35818434738082,84.94939788191854,71-36-3,8
33,52.271126124327196,76.54801885461838,75-15-0,8
34,58.59971087316188,87.55266946232697,108-90-7,8
35,64.42775971474815,82.52157776112885,98-82-8,8
36,62.17696057603189,84.98867367325221,123-25-1,9
37,62.914025053410356,83.23753653987247,108-93-0,9
38,54.02198632632749,82.80604480663692,75-09-2,9
39,52.164867030623284,84.96797295258087,123-91-1,9
