NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,52.77669166914804,79.33111606527935,110-54-3,0
1,84.14545701361774,81.19124164853,111-87-5,0
2,47.259777546178526,78.19906504258518,75-05-8,0
3,77.68266503811753,82.11901685237915,100-51-6,0
4,61.898098079158046,82.00317685085903,57-55-6,0
5,61.22837612010585,84.26066960292538,680-31-9,0
6,95.27084209349154,76.35238449078662,56-81-5,0
7,50.18658390703822,75.59022176652323,75-05-8,0
8,59.986759916404985,84.07180957580196,123-25-1,1
9,78.74950681604639,85.32156569855259,126-33-0,1
10,56.411510785287895,85.9234324513575,107-06-2,1
11,51.38800830460454,84.920470824448,110-71-4,1
12,60.13418089290526,83.94858268824154,7226-23-5,1
13,72.98385295018868,82.23612450199234,96-49-1,1
14,55.35060438435196,85.7680805927816,109-69-3,1
15,65.4907256607582,85.33886507285645,108-75-8,1
16,57.3819069370834,84.52502486144041,108-20-3,2
17,55.511341158179974,84.17209554616947,108-94-1,2
18,61.809889835702165,80.26590380792186,120-92-3,2
19,61.85412478119226,87.03112932218508,108-10-1,2
20,52.17841748549854,83.80803216614393,1634-04-4,2
21,59.694366992814714,84.74481366016688,109-86-4,2
22,57.98409876867112,81.94773907833697,75-85-4,2
23,56.83086126071819,81.14662679906844,75-65-0,2
24,62.5191047809495,80.59662349267782,591-78-6,3
25,59.089495704455125,84.58816702643794,110-19-0,3
26,54.41257313338619,83.88199580631577,96-47-9,3
27,59.84530501638133,83.58928750590859,123-51-3,3
28,61.509742730468346,85.08923726192154,108-24-7,3
29,55.05887938884297,81.2005009833617,71-43-2,3
30,54.62370600694833,82.21030529453643,71-36-3,3
31,49.88082513226388,79.44082323670337,75-15-0,3
32,55.55237943989945,86.2681051551541,628-63-7,4
33,59.026148558317935,81.3714341244077,123-92-2,4
34,61.33164126414995,84.27021716365263,108-90-7,4
35,57.457813579256744,83.71920805285225,98-82-8,4
36,61.8168182086054,83.26488605286745,108-93-0,4
37,52.12977729829421,82.47736856210962,75-09-2,4
38,56.41629586979849,84.28525849359353,123-91-1,4
39,59.52158407854261,80.33968542877656,107-21-1,4
