NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,59.14483504466291,87.15917897236916,108-94-1,0
1,72.63712789150807,81.24952678059826,108-32-7,0
2,49.46291013348162,73.19846232406152,64-18-6,0
3,53.88064192162706,82.56841060708328,142-82-5,0
4,97.55250284714894,81.68195132964732,56-81-5,0
5,50.18172613692835,84.94149287670344,109-99-9,0
6,61.89969526699963,81.6129193916313,98-82-8,0
7,66.76292541928868,83.13669642295581,96-49-1,0
8,53.2627733723818,84.293781792825,75-65-0,1
9,53.23203459578973,66.98778089105716,76-05-1,1
10,55.130798816382665,79.21233303961553,79-09-4,1
11,50.87235984170146,74.50820224090555,67-66-3,1
12,57.090277173670536,81.65113572517538,110-71-4,1
13,52.37589390179922,88.7883504265589,109-69-3,1
14,54.67551028331574,86.03776405399964,1634-04-4,1
15,54.30083729475828,83.77924460435375,109-86-4,1
16,82.02135209786341,84.71605935388872,126-33-0,2
17,55.8033852201422,84.6364863442932,108-20-3,2
18,66.92601922223768,85.14406982633977,872-50-4,2
19,52.24583844826622,83.37991417932795,107-06-2,2
20,57.980967283317995,82.15985894864261,57-55-6,2
21,63.629579632935375,84.54723823411081,591-78-6,2
22,53.36570544192994,86.83007886382501,75-85-4,2
23,55.1151125738346,87.18142528829013,110-19-0,2
24,60.280451318220756,86.55280960053076,108-90-7,3
25,55.13513957151286,83.8640110459093,96-47-9,3
26,55.15919968245601,88.06682572149158,123-51-3,3
27,63.34991084715921,82.79808238226002,108-24-7,3
28,49.81437898344599,83.79910216158399,71-43-2,3
29,72.77645086485606,83.63824506542295,100-51-6,3
30,58.73426756311338,82.17055586885554,71-36-3,3
31,52.02046878422598,78.9869600567613,75-15-0,3
32,62.33740517493215,85.4020824474532,108-93-0,4
33,56.579363637149235,82.92493749238979,120-92-3,4
34,52.630109380006125,85.81361392085888,75-09-2,4
35,53.62184596628063,83.63510726073466,123-91-1,4
36,62.74681413688474,73.87519175001553,107-21-1,4
37,55.33090264501304,88.42027421586273,64-17-5,4
38,55.542004629519596,77.31704933045108,141-78-6,4
39,53.70084288141133,81.21585838443892,109-94-4,4
