NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,56.829015934496894,84.90194959400014,57-55-6,0
1,58.991678394693864,80.19420079541779,107-21-1,0
2,55.180269006563925,85.97117604834264,64-17-5,0
3,52.96048095693164,76.87061097039384,67-66-3,0
4,54.759143851873226,87.61298304397982,108-20-3,0
5,97.23808446512511,77.94442643761215,56-81-5,0
6,61.67573823092815,86.37136015059865,102-76-1,0
7,61.05562211232596,83.34257905618819,123-25-1,0
8,85.95617105000684,82.98455503230626,111-87-5,1
9,50.61680694171171,68.2688841142501,76-05-1,1
10,58.44746382440569,85.30126330323971,107-06-2,1
11,56.39059635553549,86.49909736507654,7226-23-5,1
12,57.35651184392127,82.73262258315803,109-69-3,1
13,61.922441074577506,87.53341353365668,108-75-8,1
14,53.96891427108108,87.5607995472281,1634-04-4,1
15,54.27703100911054,85.84708389052076,109-86-4,1
16,42.285085021125155,74.92272290763472,107-31-3,2
17,59.52024226339249,84.24556958645765,98-08-8,2
18,51.91980735711135,83.14579089710284,60-29-7,2
19,53.82890433023748,85.50374566728797,96-47-9,2
20,56.238177374709295,81.66830349136137,680-31-9,2
21,47.52028594511767,76.1024922785266,75-05-8,2
22,58.549070173873375,85.22814967367522,75-85-4,2
23,52.09921940802263,84.65272133987335,75-65-0,2
24,73.26555949931085,84.55765350736252,100-51-6,3
25,55.71293923779891,80.29659199318593,110-71-4,3
26,71.64212345238472,84.15453708897832,96-49-1,3
27,60.145890762694755,86.55915108888135,591-78-6,3
28,57.79810425196632,84.85260010901796,110-19-0,3
29,55.96374904794052,82.48430104366352,123-51-3,3
30,63.119838500591904,82.9112684838278,108-24-7,3
31,52.537607868383155,82.33371326178458,71-43-2,3
32,64.27928275944592,80.88331085189236,111-70-6,4
33,76.5929640186774,81.88035921914619,126-33-0,4
34,52.28409876211957,82.19280125009767,71-36-3,4
35,50.619253429485106,78.67909163120319,75-15-0,4
36,56.730845919642796,85.30879231275145,108-90-7,4
37,61.685438828230026,82.41684947626815,98-82-8,4
38,64.22638793783096,80.04668847167785,108-93-0,4
39,61.93153210092642,86.0707932846681,120-92-3,4
