NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,55.29639420695342,64.77158677905936,76-05-1,0
1,61.40435862246904,85.756203298146,102-76-1,0
2,52.403495934872076,86.82580186592588,75-65-0,0
3,94.53212264595234,78.69404010730113,56-81-5,0
4,63.94722664327069,82.9225700395295,68-12-2,1
5,52.707155877912285,82.70487719528165,79-09-4,1
6,55.687766572022234,84.4148801289056,64-17-5,1
7,59.774543326758426,83.48130704116221,57-55-6,1
8,69.23708807042459,82.57494688935209,111-70-6,2
9,52.66533955666395,82.77612393676395,109-86-4,2
10,85.40213194902591,83.34684008361522,111-87-5,2
11,56.92709354412735,83.69830856578332,123-91-1,2
12,42.55813831521762,73.72702628637316,107-31-3,3
13,58.41861814159027,86.69726652329075,108-90-7,3
14,76.18571304793035,82.17306024727053,100-51-6,3
15,51.2411901394622,80.15516330630406,109-94-4,3
16,59.797527912625824,83.8784401047209,108-10-1,4
17,58.177432235032946,86.45459584458357,121-44-8,4
18,63.47748021424852,82.57375029826282,108-93-0,4
19,60.879735989742954,86.25467300690602,98-82-8,4
20,59.272134476139485,86.74587918595375,108-75-8,5
21,58.35134010180544,83.69672989301577,75-85-4,5
22,58.658790331431604,83.59146826096065,110-71-4,5
23,55.1303729725474,85.84499942309537,109-69-3,5
24,58.19131993146906,84.17157027855534,108-24-7,6
25,58.42173012986062,83.1401539785048,591-78-6,6
26,52.14593474106896,81.55115737156218,1634-04-4,6
27,57.820132060001754,84.863666540694,110-19-0,6
28,69.15130841923178,81.50896910112112,108-32-7,7
29,66.02938331352402,85.79558041711107,96-49-1,7
30,58.02159741857205,82.94105034876502,628-63-7,7
31,53.46152874925727,85.06161855976205,96-47-9,7
32,67.51961188906652,85.26647594335654,111-96-6,8
33,56.67141174717586,86.3675559879372,107-06-2,8
34,59.68254050761171,85.94950472211382,7226-23-5,8
35,56.61247417318238,88.19466750495478,123-51-3,8
36,76.39952245387842,82.5067448542692,126-33-0,9
37,57.33673608864742,83.61619983038396,71-43-2,9
38,54.17977681835355,82.55634898827519,71-36-3,9
39,47.366766849617626,76.18030629416117,75-15-0,9
