NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,57.315517411374955,81.55193622915027,75-85-4,0
1,54.146689786221216,81.91113478964006,75-09-2,0
2,82.42068805905127,82.40892140086149,111-87-5,0
3,77.31408537954279,82.6062920619656,126-33-0,0
4,59.25919848113771,83.75677987650087,123-25-1,1
5,93.88036449223749,80.79552822469506,56-81-5,1
6,53.90440567774847,85.70408161038546,107-06-2,1
7,50.81313323516386,82.89984296454134,110-71-4,1
8,50.061184771851785,84.68556344540178,60-29-7,2
9,57.866123496943494,85.27512569813825,110-86-1,2
10,43.51917224718712,63.67474149009126,7732-18-5,2
11,40.23467506428288,78.10824246189364,107-31-3,2
12,63.76206387120415,84.27495708859854,67-68-5,3
13,57.15423823594894,83.29640916445125,120-92-3,3
14,61.61343760119045,77.29465628193331,68-12-2,3
15,71.17398749621569,84.86855226043158,111-70-6,3
16,74.31487425864123,84.35780440217343,100-51-6,4
17,56.6844221889231,81.3257634550655,57-55-6,4
18,64.03592292233243,81.54016261007435,7226-23-5,4
19,63.76976166567528,82.71301457434714,96-49-1,4
20,58.7612356212557,86.71215506015642,123-51-3,5
21,53.91664054251992,82.15392191360064,540-84-1,5
22,54.0021201379444,83.34223338871142,96-47-9,5
23,56.59670456177941,86.80293500754497,109-86-4,5
24,55.71631146287334,84.63454765400206,109-69-3,6
25,64.65041619203268,82.00343378143533,108-75-8,6
26,59.07074178107123,82.28865188141832,591-78-6,6
27,49.93046432369502,83.79184933600936,1634-04-4,6
28,54.831918940225634,80.12799619976865,75-65-0,7
29,58.410204922576796,85.99556923445938,110-19-0,7
30,60.40375896235647,79.69647279894308,108-24-7,7
31,56.50263128833222,81.94876819673154,71-43-2,7
32,54.82499528740884,85.93521354749069,71-36-3,8
33,48.72831663490745,77.74566923961224,75-15-0,8
34,57.855528882271294,85.52454762859266,108-90-7,8
35,59.89555119210539,86.73579285771768,98-82-8,8
36,66.093831237215,81.00299582842034,108-93-0,9
37,56.83780924882734,85.35881240789206,123-91-1,9
38,59.21739950625139,80.63132201675087,107-21-1,9
39,51.44373022698353,84.55881401201373,64-17-5,9
