NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,53.25795409824358,79.77663565301457,67-66-3,0
1,59.414190483556446,81.1850122121632,57-55-6,0
2,61.32127278438721,82.48665469565266,123-25-1,0
3,66.7354366082487,82.93563815966407,96-49-1,0
4,60.780735693776336,82.97657126262219,102-76-1,0
5,76.89112808220445,85.80664918412506,100-51-6,0
6,53.96377955242713,84.40779495086117,75-09-2,0
7,53.94091833458085,76.46136196310714,64-18-6,0
8,95.77006053605675,78.07057801925176,56-81-5,1
9,56.86497079006524,84.08564006274713,107-06-2,1
10,58.238601250948406,82.96074789222276,110-71-4,1
11,63.76718717586826,83.59656065306305,7226-23-5,1
12,59.15307128152781,86.49834501321494,109-69-3,1
13,59.608749676571186,83.04076125059096,108-75-8,1
14,61.24975061416674,83.12264007676067,591-78-6,1
15,50.07194606754192,86.11883087348292,1634-04-4,1
16,81.7498651721305,80.59966534856163,111-87-5,2
17,55.76538249295969,87.2624460245845,109-86-4,2
18,55.846483997284764,84.97837133804164,75-85-4,2
19,52.09744016566483,83.88210345570019,75-65-0,2
20,57.43215177020796,87.06543255988674,110-19-0,2
21,53.309534575971824,82.90133315949095,96-47-9,2
22,54.988442684400276,88.50848864364922,123-51-3,2
23,62.030686203709124,84.52359598235817,108-24-7,2
24,54.251763302706664,83.03827388091015,71-43-2,3
25,51.12393661068667,84.46166335298074,71-36-3,3
26,53.40455459583568,80.99784748095405,75-15-0,3
27,57.171380700245074,85.76119645150906,108-90-7,3
28,60.18855970204421,85.08516091205637,98-82-8,3
29,63.88085602678205,77.73253544211755,108-93-0,3
30,56.3957068126973,83.44270203853965,120-92-3,3
31,55.487166809688674,82.94824739029228,123-91-1,3
32,63.10549553168444,79.09166072650079,107-21-1,4
33,54.23862157562337,83.2300389757083,64-17-5,4
34,54.93944227364607,85.95724226555733,141-78-6,4
35,51.28811624275162,81.116209318432,109-94-4,4
36,53.120939779397986,82.1729747689543,142-82-5,4
37,67.48692926870554,84.1846989811448,111-70-6,4
38,56.63165108636291,87.03579958303425,680-31-9,4
39,53.90120598915962,80.91282141799671,110-54-3,4
