NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,82.80965316887607,81.60769687454003,111-87-5,0
1,71.53084207675369,80.1646290472947,108-32-7,0
2,48.01966837368274,73.90150282971724,64-18-6,0
3,63.56141655324874,85.21168729088765,123-25-1,0
4,59.5384532895175,86.48181681028605,109-66-0,1
5,56.43110878426449,87.83400913651954,110-86-1,1
6,51.833785782778975,81.4350872952301,60-29-7,1
7,67.81379785059394,81.46963045038898,68-12-2,1
8,64.03541482259223,83.69247045583441,111-96-6,2
9,62.87509985566321,82.35357687166828,102-76-1,2
10,57.74918578669592,85.57014524799588,680-31-9,2
11,98.17410785234634,78.76983791389868,56-81-5,2
12,55.95191593462294,82.79535058095404,540-84-1,3
13,59.56289471407305,81.53112458932024,127-19-5,3
14,62.205500484109386,80.16159132117892,108-24-7,3
15,56.64880188946561,86.85237932068614,107-06-2,3
16,70.10134136164231,78.56233464521152,111-70-6,4
17,55.635725556919326,82.79564978108324,110-71-4,4
18,58.598021813306794,82.55973152660033,57-55-6,4
19,60.16078054502706,84.61114932789252,7226-23-5,4
20,42.792117180764976,75.72244828092,107-31-3,5
21,67.34796983284589,82.23969192515015,96-49-1,5
22,55.26198343116309,84.03623112484898,109-69-3,5
23,57.588621640000035,87.14329919913345,108-75-8,5
24,80.63630862226867,83.82883448326646,126-33-0,6
25,62.686589269087854,79.91302383420133,108-93-0,6
26,59.700144114048186,82.71150631316,591-78-6,6
27,50.04703909320569,87.76329649184883,1634-04-4,6
28,60.32128883699322,85.92873170972395,123-92-2,7
29,55.83451925883299,87.85981974717801,109-86-4,7
30,57.37556817533989,84.42038964275453,75-85-4,7
31,56.162441710577504,85.82797754985177,75-65-0,7
32,53.892133653039096,88.08253564964635,123-51-3,8
33,58.66470552745127,89.84039251002255,110-19-0,8
34,54.56835212314425,83.21661920951443,96-47-9,8
35,47.90037324653761,84.89131635749835,71-43-2,8
36,64.2358691621863,83.05537477735864,872-50-4,9
37,55.4356453170865,85.2774579298706,628-63-7,9
38,72.57530206375004,84.23185587474524,100-51-6,9
39,49.81588648498812,85.37976257630085,71-36-3,9
