NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,67.5041047806646,83.64162332596467,96-49-1,0
1,78.76570852314197,84.31009355660305,111-87-5,0
2,53.81962350810389,81.15138169494985,141-78-6,0
3,48.24313201764325,74.15634124270086,64-18-6,0
4,59.153846698208994,82.46365574431627,108-24-7,1
5,98.57335740471603,75.13835389761093,56-81-5,1
6,58.16679139329036,83.26645218260182,108-90-7,1
7,57.76664901281591,83.48803360311517,123-86-4,1
8,53.98209984876207,77.77541807771877,142-82-5,2
9,60.06758885563282,86.33890667932421,7226-23-5,2
10,57.61750275367656,85.6760888749185,107-06-2,2
11,56.60423154459241,79.93010104154018,110-71-4,2
12,66.3596612151528,82.01372196078658,872-50-4,3
13,59.154527616677996,83.28597991979765,100-66-3,3
14,60.73376880677073,82.64521749141119,57-55-6,3
15,55.636747740982344,83.45142994282358,109-69-3,3
16,69.43218371848826,82.65899669125524,111-70-6,4
17,59.07297277902345,83.65639240762454,123-25-1,4
18,60.93249878830297,85.25880165752821,108-75-8,4
19,60.31996762447196,81.8947389557752,591-78-6,4
20,76.41033288536268,82.86884234717996,100-51-6,5
21,51.94110944478652,84.20975284860809,1634-04-4,5
22,57.47067490189601,86.28040761522058,109-86-4,5
23,48.86990232413949,86.6354207789427,75-85-4,5
24,59.223228872240306,82.9263023219346,108-94-1,6
25,55.462423864260344,82.75284499053869,78-92-2,6
26,61.70662218396047,85.11498075050919,110-86-1,6
27,54.50549570234159,86.31757459656954,71-23-8,6
28,50.35273721783382,80.70488822201798,75-65-0,7
29,61.59073385782567,85.61506013977642,110-19-0,7
30,52.9441117463652,86.76268604151512,96-47-9,7
31,58.63523182152895,90.72637495974179,123-51-3,7
32,64.33047683027971,84.03425219944462,111-96-6,8
33,57.14827046522022,82.28084676222267,71-43-2,8
34,55.88717563025682,81.38193246579934,71-36-3,8
35,45.768209827075616,79.02029963404942,75-15-0,8
36,60.97315417224442,81.93889291350366,98-82-8,9
37,58.25745102110199,80.81361317099588,108-93-0,9
38,58.496701967698705,89.48915053888702,120-92-3,9
39,55.87255067248467,83.80641321303503,75-09-2,9
