NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,48.99446170408216,87.02373969021474,109-99-9,0
1,93.33185410999647,80.12148358769218,56-81-5,0
2,66.61557470037502,83.4636581824257,96-49-1,0
3,80.05730478845119,83.12695204852922,111-87-5,0
4,54.115342786424804,86.38896892833581,109-66-0,1
5,52.15030008140174,77.4653555619623,64-18-6,1
6,59.76001336845382,83.90536394658857,57-55-6,1
7,54.80277501093818,88.87996618757535,64-17-5,1
8,51.7648717681356,80.45103772980247,75-15-0,2
9,78.62064439973474,86.61626373807248,100-51-6,2
10,54.07936488174052,80.94495284420357,71-36-3,2
11,57.70142411379756,85.46689729308021,71-23-8,2
12,56.601471657495765,85.12867426120657,680-31-9,3
13,54.88915248842428,82.91212797177212,107-06-2,3
14,53.391523769042216,82.58030611096386,110-71-4,3
15,57.40626588867562,86.52968183168522,7226-23-5,3
16,79.1323660422628,82.8528823102154,126-33-0,4
17,58.063077178684665,83.51556410313192,109-69-3,4
18,62.14937699019719,86.12560381613656,108-75-8,4
19,61.18817082030838,85.75048356350634,591-78-6,4
20,54.10915280012246,81.24542546649197,1634-04-4,5
21,56.74589471098616,83.22116441396156,109-86-4,5
22,56.53620259720823,87.08982414003127,75-85-4,5
23,51.86264093984084,82.68814462379211,75-65-0,5
24,60.96889260950045,87.31399121258603,110-19-0,6
25,54.76994347233909,83.92408690379584,96-47-9,6
26,56.02528476637479,84.77162009751612,123-51-3,6
27,62.92089143090931,83.74215693360172,108-24-7,6
28,55.21682610916894,82.02251983204064,71-43-2,7
29,63.94844793216959,87.08742946740293,108-90-7,7
30,60.69332974304884,85.31467592324199,98-82-8,7
31,63.071242283894854,84.08190545352082,108-93-0,7
32,58.3953275581531,79.9812820337593,120-92-3,8
33,55.84264484898274,82.19089221332607,75-09-2,8
34,58.39077429823921,84.30996106385949,123-25-1,8
35,58.55436466541691,86.69822836658567,123-91-1,8
36,58.356245581748965,82.0676688656664,107-21-1,9
37,57.00938294803374,84.63052191451374,141-78-6,9
38,51.396447740298136,83.42609044824724,109-94-4,9
39,54.88707182797832,80.60765562002685,142-82-5,9
