NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,70.7816522099348,85.9740853422747,96-49-1,0
1,52.799444557070686,67.8255838605889,76-05-1,0
2,48.49750663518316,79.32406284179436,75-15-0,0
3,59.86210953046471,82.17868797431296,7226-23-5,0
4,50.93377798941865,85.7222946802736,60-29-7,1
5,52.16345354006586,82.26346852853837,110-71-4,1
6,55.36138551044245,83.76982533269106,616-38-6,1
7,51.1706882883898,81.8979537537454,109-99-9,1
8,42.652165706228615,74.61213275009496,107-31-3,2
9,48.91310546500594,78.74192206969677,75-05-8,2
10,94.99745153500652,76.87856792516857,56-81-5,2
11,56.55406469329365,88.45573759803122,107-06-2,2
12,58.09258662674365,85.80322174544787,108-94-1,3
13,62.05566762895758,82.84365549228238,57-55-6,3
14,52.90990960615574,85.26275276347505,109-69-3,3
15,58.83454748865312,88.66843827566929,108-75-8,3
16,80.67157646255744,84.2359486485183,100-51-6,4
17,56.83335573754116,86.76789512996201,108-90-7,4
18,60.41614823007538,86.337535604863,591-78-6,4
19,59.189128128075346,88.86277057596715,1634-04-4,4
20,79.69515456645406,84.40581316310785,111-87-5,5
21,74.17083604987731,80.50238659267227,108-32-7,5
22,52.6255244028744,83.02561883002059,109-86-4,5
23,60.256879065307,81.89894855702923,75-85-4,5
24,54.44421082568546,82.65075963336632,98-82-8,6
25,51.65041790915238,85.24844646647067,75-65-0,6
26,56.59793985367706,85.89670382224338,110-19-0,6
27,55.10120795869837,85.44025207961502,96-47-9,6
28,64.41244945415684,87.04625596870812,102-76-1,7
29,60.88412245978077,90.25303836503768,123-25-1,7
30,56.875391732958356,86.44730049972328,123-51-3,7
31,57.728078718081775,83.57536939552807,108-24-7,7
32,55.521898139741204,81.83543434525886,71-43-2,8
33,56.1385498691747,84.5476299737577,71-36-3,8
34,64.47404907394055,85.61071653803542,108-93-0,8
35,56.04194971022458,83.6113249059053,120-92-3,8
36,61.31534244490974,82.84080552412627,680-31-9,9
37,51.41994276568398,86.79488794121814,75-09-2,9
38,54.379398766226586,85.5507690843464,123-91-1,9
39,59.469564910416466,78.37089049411608,107-21-1,9
