NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,66.83608405889704,85.22072996528189,96-49-1,0
1,58.40810903235288,78.60087465119659,67-66-3,0
2,54.695278142421884,88.52962265761715,628-63-7,0
3,77.69330619850662,84.93134110714875,100-51-6,0
4,37.44714889117876,65.45270271435122,7732-18-5,1
5,56.86044267832051,85.763131115034,109-66-0,1
6,50.05704459622255,74.35267721609546,64-18-6,1
7,46.14564129573081,80.66341060737346,75-15-0,1
8,53.09452906881921,84.84977965698826,1634-04-4,2
9,58.58542834554015,84.50123555072906,123-91-1,2
10,55.130947521073054,83.7764392790023,96-47-9,2
11,54.6442445691931,84.7061800703426,123-51-3,2
12,50.55500940045677,79.5386906870271,142-82-5,3
13,60.12025015857338,82.7947838108804,120-92-3,3
14,57.23583924112132,85.24228449496006,100-66-3,3
15,100.91481661069794,76.63987612504687,56-81-5,3
16,80.8283729611682,83.78002199513442,111-87-5,4
17,54.390781804348215,83.2129222044708,107-06-2,4
18,59.04170220194095,80.89980808451975,57-55-6,4
19,56.670421737973165,84.4434195586898,109-69-3,4
20,63.71450186187875,87.9175493936698,102-76-1,5
21,55.40667656978271,84.2154285950388,680-31-9,5
22,64.27155097750664,84.22276513065438,7226-23-5,5
23,55.567959414192764,86.98232420133345,98-08-8,5
24,55.401909155743645,83.49130210244711,110-71-4,6
25,64.64561457659227,85.78635834888757,108-75-8,6
26,60.32514745913215,84.56162499995305,591-78-6,6
27,55.88024008089332,85.35525759522139,109-86-4,6
28,65.86323417793929,83.90165222884659,127-19-5,7
29,64.21235775186453,82.8019378723881,872-50-4,7
30,56.61670123884022,81.81366953485504,75-85-4,7
31,55.05438648867662,84.02036194836876,75-65-0,7
32,79.49336783373587,81.06636506350675,126-33-0,8
33,58.363402606100294,86.07621451929732,110-19-0,8
34,67.27731191227576,83.13550501061134,108-24-7,8
35,54.72484808345911,84.35541274018702,71-43-2,8
36,55.83571332779437,87.71093586688785,71-36-3,9
37,59.00128962129933,87.37043689321914,108-90-7,9
38,63.57381766385586,85.37495437106298,98-82-8,9
39,63.29897776324665,76.72777190053988,108-93-0,9
