NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,51.59737510285538,86.75209928531218,109-99-9,0
1,79.26433783752944,81.44111365542153,126-33-0,0
2,93.82778579661148,78.19335695119936,56-81-5,0
3,62.28505476201049,81.74412016252606,98-82-8,0
4,45.27002178537941,63.45489674304052,7732-18-5,1
5,53.057655548760714,66.81359235963407,76-05-1,1
6,53.01387474304261,82.72841813969274,64-17-5,1
7,55.48418337591214,81.00457891945146,110-82-7,1
8,55.2002033337169,82.47146755609823,123-91-1,2
9,54.2577809557673,76.0377602242597,67-66-3,2
10,67.18249322563106,81.61945981620575,108-93-0,2
11,52.49630358109254,87.42427366665537,107-06-2,2
12,64.82321380411841,85.41835429597575,102-76-1,3
13,48.37217232416714,73.82228746892224,67-64-1,3
14,51.32897477794407,83.77996239518393,1634-04-4,3
15,55.6041577415506,83.77500698745142,121-44-8,3
16,56.70370118196896,85.0981343225279,123-51-3,4
17,54.09238757043943,83.91414198709339,110-71-4,4
18,62.011210029297004,82.81642973136579,57-55-6,4
19,67.97311868756756,85.67293875634412,96-49-1,4
20,72.60174362284637,83.69802640210257,108-32-7,5
21,76.72962076751543,81.99088267002107,100-51-6,5
22,57.77860049294836,80.04879378655994,109-60-4,5
23,60.28851172644537,86.25233396796649,109-69-3,5
24,80.40871887289153,77.88487976504297,111-87-5,6
25,62.30364555086606,86.14659735200124,123-86-4,6
26,57.242208113440846,82.71744812770383,110-19-0,6
27,55.035354807557994,87.39130287805479,591-78-6,6
28,61.636467554515704,83.84467647288513,111-96-6,7
29,56.65910525644477,83.58349206297133,109-86-4,7
30,58.800336519742324,82.48889021150816,75-85-4,7
31,56.689573758413154,83.84538893168273,75-65-0,7
32,54.521341286343905,83.61978548010198,108-90-7,8
33,54.89273287413085,82.2990095195905,96-47-9,8
34,62.61402131906628,83.99506960862261,108-24-7,8
35,52.71134357077884,84.33359168183027,71-43-2,8
36,60.072713569945485,86.44699751324232,98-08-8,9
37,57.9474743582427,86.77380929036235,100-66-3,9
38,62.283296378786794,87.14432777664037,7226-23-5,9
39,50.98656993088454,82.23269997181959,71-36-3,9
