NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,60.971394763174764,90.88929382467946,108-75-8,0
1,78.00157326028268,80.77005029002116,111-87-5,0
2,59.82525141311898,87.89156032421074,102-76-1,0
3,51.65161355760362,74.05041235006914,67-66-3,0
4,52.76223054441116,82.68269525528234,75-52-5,0
5,50.487889023354164,75.44873560642765,64-18-6,0
6,94.27275906873469,73.73290935736668,56-81-5,0
7,82.52062104526114,82.20684535049496,126-33-0,0
8,65.20307341714516,83.85109766940239,108-93-0,1
9,53.887027069154016,85.27057072814583,123-91-1,1
10,55.282909455754165,82.68712798229659,616-38-6,1
11,56.75464281986343,87.14656928694548,108-90-7,1
12,57.860011803443264,86.00548305723211,110-86-1,1
13,59.33443688585701,86.16101879521618,98-82-8,1
14,55.28677671661213,86.53820329326895,107-06-2,1
15,56.91473632677944,79.88512004003559,110-71-4,1
16,65.54122099735923,83.61086770689148,872-50-4,2
17,55.20545559510602,80.50466843657678,628-63-7,2
18,63.18688877892304,83.18782897354234,111-96-6,2
19,59.6572184725612,81.97414736908496,57-55-6,2
20,55.70419690822287,82.25992067821271,109-69-3,2
21,56.51845172319424,84.47608142095902,591-78-6,2
22,53.57867268553007,85.2806014759712,1634-04-4,2
23,52.995561466151685,82.09803734864865,109-86-4,2
24,59.573354176702104,83.14642592271683,7226-23-5,3
25,71.07344476980417,78.63544923118101,111-70-6,3
26,59.967877718499714,86.35499491611125,75-85-4,3
27,51.30901157344482,84.75480487341416,75-65-0,3
28,57.962626712632385,85.07759927999217,110-19-0,3
29,54.18396627371954,81.73367433281176,96-47-9,3
30,52.896537355382556,85.63072626162747,123-51-3,3
31,62.03715659045335,84.37418644460757,108-24-7,3
32,64.54790186864926,84.80081474061585,96-49-1,4
33,58.876281126280254,83.61437132670055,71-43-2,4
34,56.083849972784996,85.34801678398108,71-36-3,4
35,50.30890562840178,78.71078462480891,75-15-0,4
36,58.47717503288542,81.53190513168285,120-92-3,4
37,51.40193663614471,83.54471882599175,75-09-2,4
38,61.824898476818596,79.78894395248189,107-21-1,4
39,52.27023673348578,80.05062666576472,64-17-5,4
