NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,60.97955722006375,83.87829972982881,123-25-1,0
1,46.718603755970896,76.14577609723028,75-05-8,0
2,59.3031389089476,81.03208041577065,107-21-1,0
3,81.49487951856393,83.24700157928312,111-87-5,0
4,51.889616800315956,78.9070797335697,75-15-0,0
5,58.57140444614962,83.94521251301069,680-31-9,0
6,60.668450332249684,84.04153242576326,96-49-1,0
7,57.67802786745982,77.62779794412516,107-21-1,0
8,91.86837619765883,77.1071102247433,56-81-5,1
9,58.065687801472315,83.48213753865572,107-06-2,1
10,54.477034274921884,82.88433294407882,110-71-4,1
11,59.28825461243797,83.50342897706108,57-55-6,1
12,60.955954729301304,86.21378378234988,7226-23-5,1
13,53.95142398188202,86.24454670224353,109-69-3,1
14,60.85818626305954,85.0330606116705,108-75-8,1
15,57.65442535309924,86.61826478682934,591-78-6,1
16,82.95838896315853,81.5722117473259,126-33-0,2
17,59.4253414545225,84.0995703549951,105-58-8,2
18,58.573875286174385,86.71066265133958,100-66-3,2
19,59.545239469380796,86.7217526094539,110-19-0,2
20,52.182162942604734,85.11843387907415,1634-04-4,2
21,51.86094691850234,82.47532362298908,109-86-4,2
22,61.02002488703989,81.71200982949813,75-85-4,2
23,56.623856625283054,82.68209103992072,75-65-0,2
24,74.65817768247781,80.96843699092747,100-51-6,3
25,53.64341013925315,87.80639126067894,96-47-9,3
26,53.0548665129979,85.0264632606639,123-51-3,3
27,58.7497858158478,83.22279424501066,108-24-7,3
28,57.31655411082454,87.30599643605235,71-43-2,3
29,55.79765963786492,85.7556913153018,71-36-3,3
30,59.798795204317656,83.80858902786319,120-92-3,3
31,52.426617948923344,84.3405748783299,75-09-2,3
32,65.45678524805237,81.81546501140386,108-93-0,4
33,55.100410989215575,85.432573481415,123-91-1,4
34,54.24584021533438,88.13922344306945,64-17-5,4
35,55.54686634829436,84.29926995372043,141-78-6,4
36,49.93258613062318,79.93340191637137,109-94-4,4
37,49.31978449069335,76.31338310810759,64-18-6,4
38,52.014322421547334,84.63725815625747,142-82-5,4
39,70.22639343144637,81.08080231682767,111-70-6,4
