NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,60.84356123659031,80.1685444749793,107-21-1,0
1,79.80410710691106,82.6530006703609,111-87-5,0
2,62.02773750869931,79.06879539188789,68-12-2,0
3,46.92988858399039,74.83764468685479,64-18-6,0
4,54.57942424694002,89.25791089314197,71-43-2,0
5,60.48933999841275,82.93787920779727,110-19-0,0
6,98.13596739903625,79.26470637165542,56-81-5,0
7,75.61269915908892,81.39940690368434,126-33-0,0
8,55.06183763699135,84.91978883752473,75-65-0,1
9,67.45019280691727,82.00602656000505,872-50-4,1
10,64.61206311121596,82.7160880843406,108-24-7,1
11,57.6280368826312,82.18629381330145,107-06-2,1
12,49.23618399559528,78.33560634695085,67-64-1,1
13,55.73447791771235,81.4556362926683,57-55-6,1
14,70.77353960565671,84.02810000371818,96-49-1,1
15,52.813642209495306,84.6263059377257,109-86-4,1
16,61.31202724198995,84.77357642814849,7226-23-5,2
17,55.0926675990204,82.2288771332471,109-60-4,2
18,58.75433713125831,85.71923565071359,105-58-8,2
19,54.721415824856805,82.11462368750104,540-84-1,2
20,57.487747279053345,86.94355207229925,591-78-6,2
21,58.67567024926784,80.7435545551109,110-71-4,2
22,55.58502949775946,85.08116607225412,109-69-3,2
23,54.18024723507063,83.05358195408273,1634-04-4,2
24,61.02588729759887,87.27037780735148,108-75-8,3
25,57.854665839780004,83.96393582749788,75-85-4,3
26,58.3352039944388,85.22225375309526,96-47-9,3
27,53.27155733758853,86.55275495446281,123-51-3,3
28,73.92728528965404,85.86547910966156,100-51-6,3
29,56.87638766286456,81.84130691724859,71-36-3,3
30,43.4494857506215,78.86225422163514,75-15-0,3
31,60.02401913480896,81.33544689181291,108-90-7,3
32,57.120607022688006,82.68188014728982,123-25-1,4
33,55.885273618452544,82.52076949801338,98-82-8,4
34,65.62001536455594,83.0283404512444,108-93-0,4
35,56.19274123929251,83.95934500318862,120-92-3,4
36,56.39210322201743,83.96385020886133,75-09-2,4
37,56.70019024585987,85.59794371936314,123-91-1,4
38,51.8033467899955,87.1691655672715,64-17-5,4
39,54.454529856544184,84.7124619290237,141-78-6,4
