NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,74.89389457193141,85.41718169128151,100-51-6,0
1,61.57708663673504,81.47144583895896,102-76-1,0
2,96.18242070733997,81.33227221614622,56-81-5,0
3,54.24736240998183,66.8517439113619,76-05-1,0
4,48.15342242747403,78.41713829330605,75-05-8,0
5,68.93286498385523,82.67209158918682,872-50-4,0
6,51.734126207921584,79.80086003105478,121-44-8,0
7,66.22508641645716,84.62429203395718,96-49-1,0
8,78.67363407461305,81.56931996174997,111-87-5,1
9,60.272460821095095,86.39641601110854,123-25-1,1
10,55.65009176670145,84.68186740699701,107-06-2,1
11,58.88955610917793,78.80580126008483,110-71-4,1
12,59.83615034020427,85.75831885383546,57-55-6,1
13,60.81831837365715,82.09585548317673,7226-23-5,1
14,50.61099953403051,86.74928777284165,109-69-3,1
15,63.345569280929844,89.70975344543504,108-75-8,1
16,62.31910451158249,86.8497478726324,591-78-6,2
17,54.100854711502045,87.39318889741713,1634-04-4,2
18,55.938978857454444,83.96689561093905,109-86-4,2
19,56.2200259569633,82.12998198247257,75-85-4,2
20,57.46077428404669,81.49457226187852,75-65-0,2
21,59.364551346914865,87.37116514098511,110-19-0,2
22,51.865751365517625,87.6319438302252,96-47-9,2
23,55.880097554174164,82.30872683306386,123-51-3,2
24,59.268222452452804,86.73302329612034,123-86-4,3
25,61.57078484252226,82.33078580353958,108-24-7,3
26,55.23800540661332,85.28221555159679,71-43-2,3
27,57.87181743555568,83.8050093895249,71-36-3,3
28,48.07269254263818,79.47266462538795,75-15-0,3
29,61.611383543976274,84.8423319764033,108-90-7,3
30,62.17421292312727,83.22270638510726,98-82-8,3
31,64.0817362366064,82.49540832722116,108-93-0,3
32,58.82859904295108,81.64153452043892,120-92-3,4
33,53.950854117664996,80.25903556801946,75-09-2,4
34,53.93662388554467,87.47553644148,123-91-1,4
35,58.751093814203806,84.07567977069623,107-21-1,4
36,51.7258825550892,84.33529188623741,64-17-5,4
37,55.937080040378085,83.03777408619479,141-78-6,4
38,52.32317455360412,83.899943273862,109-94-4,4
39,48.4093950745288,76.68669945278883,64-18-6,4
